label,seed,atom_index,element,V_vor_A3
Hf-Ti,1,12,Ti,18.890046394874602
Hf-Ti,1,13,Ti,18.820649645428286
Hf-Ti,1,14,Hf,19.970764099332058
Hf-Ti,1,15,Ti,19.557431546609237
Hf-Ti,1,16,Hf,20.287070843165175
Hf-Ti,1,17,Ti,19.670702792867505
Hf-Ti,1,18,Hf,19.9673518666718
Hf-Ti,1,19,Hf,20.165085854574695
Hf-Ti,1,20,Hf,19.97351890050969
Hf-Ti,1,21,Hf,20.061910185499052
Hf-Ti,1,22,Hf,20.095116046680122
Hf-Ti,1,23,Hf,20.15497726529325
Hf-Ti,1,24,Hf,20.20042653967329
Hf-Ti,1,25,Hf,19.941415516489403
Hf-Ti,1,26,Ti,19.583075753667636
Hf-Ti,1,27,Hf,20.354497951697052
Hf-Ti,1,28,Hf,19.916271601718734
Hf-Ti,1,29,Hf,19.80528082728515
Hf-Ti,1,30,Ti,19.92352648363812
Hf-Ti,1,31,Ti,19.624133868291167
Hf-Ti,1,32,Ti,19.170334883307554
Hf-Ti,1,33,Ti,18.698872064669864
Hf-Ti,1,34,Hf,20.166068284697854
Hf-Ti,1,35,Ti,19.128808663432107
Hf-Ti,1,36,Hf,20.39106914394831
Hf-Ti,1,37,Hf,20.24866585874148
Hf-Ti,1,38,Ti,19.842578925146107
Hf-Ti,1,39,Hf,20.274303273343385
Hf-Ti,1,40,Hf,20.107497419094845
Hf-Ti,1,41,Ti,18.96886231130571
Hf-Ti,1,42,Ti,19.335672671049227
Hf-Ti,1,43,Ti,18.99517801219989
Hf-Ti,1,44,Hf,20.082116177756404
Hf-Ti,1,45,Hf,20.055809755780736
Hf-Ti,1,46,Hf,20.451397529433578
Hf-Ti,1,47,Hf,20.069834079819525
Hf-Ti,1,48,Ti,19.11270385043164
Hf-Ti,1,49,Hf,19.787395218334332
Hf-Ti,1,50,Ti,19.11561627989335
Hf-Ti,1,51,Ti,19.63158014934023
Hf-Ti,1,52,Ti,19.355741799715872
Hf-Ti,1,53,Hf,20.477498972311928
Hf-Ti,1,54,Ti,19.32960702725111
Hf-Ti,1,55,Hf,20.494034082645033
Hf-Ti,1,56,Ti,19.798539749496097
Hf-Ti,1,57,Ti,19.534153713310253
Hf-Ti,1,58,Hf,19.989121914923796
Hf-Ti,1,59,Hf,20.19224850511722
Hf-Ti,1,60,Ti,19.93092107882049
Hf-Ti,1,61,Hf,20.85839671505549
Hf-Ti,1,62,Hf,20.30673129813673
Hf-Ti,1,63,Hf,20.5625173567502
Hf-Ti,1,64,Ti,19.35232538042252
Hf-Ti,1,65,Ti,19.11110927993593
Hf-Ti,1,66,Hf,19.55521317773421
Hf-Ti,1,67,Ti,18.953416346366133
Hf-Ti,1,68,Hf,20.05056766407211
Hf-Ti,1,69,Ti,18.817140047844852
Hf-Ti,1,70,Hf,19.869707482531
Hf-Ti,1,71,Ti,19.486500022966545
Hf-Ti,1,72,Ti,19.29891614517697
Hf-Ti,1,73,Ti,19.11106806039389
Hf-Ti,1,74,Ti,18.635898832367598
Hf-Ti,1,75,Hf,19.469773310504344
Hf-Ti,1,76,Ti,18.66780957355461
Hf-Ti,1,77,Ti,19.110849719749805
Hf-Ti,1,78,Ti,19.225373588850996
Hf-Ti,1,79,Hf,19.97399360903576
Hf-Ti,1,80,Hf,19.79264786801464
Hf-Ti,1,81,Hf,19.789955967539555
Hf-Ti,1,82,Ti,19.429619705645937
Hf-Ti,1,83,Hf,20.09043598051626
Hf-Ti,1,84,Ti,18.948230048282593
Hf-Ti,1,85,Ti,19.059414050555546
Hf-Ti,1,86,Ti,19.583161705488997
Hf-Ti,1,87,Ti,19.994516242340605
Hf-Ti,1,88,Hf,20.7667894720619
Hf-Ti,1,89,Hf,19.997490664547684
Hf-Ti,1,90,Hf,20.40852055871785
Hf-Ti,1,91,Ti,19.56872368780005
Hf-Ti,1,92,Hf,20.285812921201096
Hf-Ti,1,93,Ti,19.47858224249022
Hf-Ti,1,94,Hf,20.856090072506632
Hf-Ti,1,95,Hf,20.211089499324316
Hf-Ti,1,96,Hf,19.709199900291694
Hf-Ti,1,97,Ti,18.731589994686257
Hf-Ti,1,98,Ti,19.151395388722776
Hf-Ti,1,99,Ti,19.204722255209546
Hf-Ti,1,100,Hf,20.102319338471432
Hf-Ti,1,101,Hf,19.83580377882617
Hf-Ti,1,102,Hf,19.720829448081613
Hf-Ti,1,103,Ti,19.422674888356095
Hf-Ti,1,104,Hf,19.656307423283224
Hf-Ti,1,105,Ti,18.798461110884915
Hf-Ti,1,106,Ti,19.030386536245185
Hf-Ti,1,107,Hf,19.551184499506892
Hf-Ti,1,108,Hf,19.3258821916424
Hf-Ti,1,109,Ti,19.26954245812853
Hf-Ti,1,110,Hf,20.225070547210805
Hf-Ti,1,111,Hf,20.478383030784453
Hf-Ti,1,112,Ti,19.531796986647635
Hf-Ti,1,113,Ti,19.12281572397477
Hf-Ti,1,114,Hf,19.34755366168731
Hf-Ti,1,115,Hf,20.24730298877011
Hf-Ti,1,116,Ti,19.639444999389355
Hf-Ti,1,117,Ti,19.61381444705215
Hf-Ti,1,118,Hf,19.808392265188694
Hf-Ti,1,119,Hf,20.368157026059187
Hf-Ti,1,120,Hf,19.76721634273437
Hf-Ti,1,121,Ti,19.018960113180533
Hf-Ti,1,122,Ti,18.978557100458517
Hf-Ti,1,123,Ti,19.059041751594894
Hf-Ti,1,124,Hf,19.82599670195161
Hf-Ti,1,125,Ti,19.274344305713257
Hf-Ti,1,126,Ti,19.349448315301917
Hf-Ti,1,127,Ti,19.274640790002074
Hf-Ti,2,0,Ti,19.128758812639738
Hf-Ti,2,1,Ti,19.612935034552443
Hf-Ti,2,2,Ti,19.35971821209339
Hf-Ti,2,3,Hf,19.990147872568347
Hf-Ti,2,4,Ti,19.326225132302994
Hf-Ti,2,5,Ti,19.947609813148336
Hf-Ti,2,6,Hf,19.439547104605484
Hf-Ti,2,7,Hf,19.87037720661399
Hf-Ti,2,8,Ti,19.345533247965566
Hf-Ti,2,9,Hf,19.8158925934282
Hf-Ti,2,10,Hf,19.66712019641864
Hf-Ti,2,11,Ti,20.313154154875978
Hf-Ti,2,12,Hf,20.557527163283687
Hf-Ti,2,13,Ti,19.30812655780263
Hf-Ti,2,14,Hf,19.590086300713704
Hf-Ti,2,15,Ti,19.251215819562084
Hf-Ti,2,16,Hf,19.39469718380503
Hf-Ti,2,17,Ti,19.05204810053553
Hf-Ti,2,18,Hf,19.741274741629848
Hf-Ti,2,19,Hf,20.071647628295327
Hf-Ti,2,20,Hf,19.86191932227567
Hf-Ti,2,21,Ti,19.27317525868564
Hf-Ti,2,22,Ti,19.004364859062516
Hf-Ti,2,23,Hf,19.8267406846032
Hf-Ti,2,24,Ti,18.521983047889155
Hf-Ti,2,25,Ti,19.53499634161857
Hf-Ti,2,26,Ti,19.1671299846416
Hf-Ti,2,27,Hf,20.892692968177734
Hf-Ti,2,28,Ti,18.967723733969184
Hf-Ti,2,29,Hf,19.720026434018315
Hf-Ti,2,30,Ti,18.686337007022527
Hf-Ti,2,31,Hf,19.78373504665554
Hf-Ti,2,32,Hf,20.060450323632864
Hf-Ti,2,33,Ti,19.381023635100767
Hf-Ti,2,34,Ti,19.955493547903643
Hf-Ti,2,35,Hf,20.76470455455683
Hf-Ti,2,36,Hf,20.677784990800845
Hf-Ti,2,37,Hf,20.158287342223034
Hf-Ti,2,38,Ti,19.549766734341237
Hf-Ti,2,39,Ti,19.462486176474
Hf-Ti,2,40,Hf,19.654870299267685
Hf-Ti,2,41,Hf,19.939126910840756
Hf-Ti,2,42,Ti,19.270344357266417
Hf-Ti,2,43,Hf,20.536086135459588
Hf-Ti,2,44,Hf,20.41121772190895
Hf-Ti,2,45,Ti,19.312874486787003
Hf-Ti,2,46,Ti,19.170248440893342
Hf-Ti,2,47,Ti,19.418818038570446
Hf-Ti,2,48,Hf,20.07801548395505
Hf-Ti,2,49,Ti,19.12805319276
Hf-Ti,2,50,Hf,20.625822206604237
Hf-Ti,2,51,Ti,19.83253268737341
Hf-Ti,2,52,Hf,20.843019479605193
Hf-Ti,2,53,Ti,18.96638416374224
Hf-Ti,2,54,Hf,20.0597779986403
Hf-Ti,2,55,Hf,19.624626266068837
Hf-Ti,2,56,Ti,19.192552918907733
Hf-Ti,2,57,Hf,19.748292810771158
Hf-Ti,2,58,Hf,20.02590919842161
Hf-Ti,2,59,Hf,20.842402170114475
Hf-Ti,2,60,Hf,20.118945953309584
Hf-Ti,2,61,Ti,18.684233234708675
Hf-Ti,2,62,Hf,19.417018576964733
Hf-Ti,2,63,Ti,19.143839204020306
Hf-Ti,2,64,Hf,20.465022884757257
Hf-Ti,2,65,Ti,19.56599670861509
Hf-Ti,2,66,Hf,20.519018032668136
Hf-Ti,2,67,Hf,20.442945324492594
Hf-Ti,2,68,Hf,20.641273680685508
Hf-Ti,2,69,Hf,20.554131534028432
Hf-Ti,2,70,Hf,19.9196444225245
Hf-Ti,2,71,Hf,19.90005245329426
Hf-Ti,2,72,Hf,19.69200232230751
Hf-Ti,2,73,Ti,19.445579678134123
Hf-Ti,2,74,Ti,19.390263538385028
Hf-Ti,2,75,Ti,20.3441417284681
Hf-Ti,2,76,Ti,19.665736647599136
Hf-Ti,2,77,Hf,20.10220930524548
Hf-Ti,2,78,Ti,19.247618628047253
Hf-Ti,2,79,Hf,19.726907721992365
Hf-Ti,2,80,Ti,19.237118353978403
Hf-Ti,2,81,Ti,18.89236021180763
Hf-Ti,2,82,Hf,20.193249163938177
Hf-Ti,2,83,Hf,19.635334813434024
Hf-Ti,2,84,Hf,20.079869349861873
Hf-Ti,2,85,Ti,19.163881820393385
Hf-Ti,2,86,Hf,19.66759176742256
Hf-Ti,2,87,Hf,19.516986403099807
Hf-Ti,2,88,Ti,18.492092230528634
Hf-Ti,2,89,Hf,19.96575611358357
Hf-Ti,2,90,Ti,19.24411519800702
Hf-Ti,2,91,Hf,20.890562717515238
Hf-Ti,2,92,Ti,18.931783597056587
Hf-Ti,2,93,Ti,19.560263019125554
Hf-Ti,2,94,Ti,18.96737258383018
Hf-Ti,2,95,Ti,19.15723390818097
Hf-Ti,2,96,Hf,19.702152236025157
Hf-Ti,2,97,Hf,19.68045533794778
Hf-Ti,2,98,Hf,21.056599630642168
Hf-Ti,2,99,Ti,19.836902158946444
Hf-Ti,2,100,Hf,20.382355819398285
Hf-Ti,2,101,Ti,19.164862694510894
Hf-Ti,2,102,Ti,19.87612896103285
Hf-Ti,2,103,Ti,18.8927523937015
Hf-Ti,2,104,Ti,19.173210062111973
Hf-Ti,2,105,Ti,19.40412286754762
Hf-Ti,2,106,Hf,20.12149430804296
Hf-Ti,2,107,Hf,20.295916344111497
Hf-Ti,2,108,Hf,20.42509945765777
Hf-Ti,2,109,Hf,19.96295526698796
Hf-Ti,2,110,Hf,19.62087757473634
Hf-Ti,2,111,Ti,19.233850795195888
Hf-Ti,2,112,Ti,18.910222353322347
Hf-Ti,2,113,Ti,18.555346716467316
Hf-Ti,2,114,Ti,19.994464315314854
Hf-Ti,2,115,Ti,19.254192385995715
Hf-Ti,2,116,Hf,19.969637675917248
Hf-Ti,2,117,Ti,18.78851608561748
Hf-Ti,2,118,Ti,19.037032510613553
Hf-Ti,2,119,Hf,19.307098595869356
Hf-Ti,2,120,Ti,18.553878385512448
Hf-Ti,2,121,Hf,19.50210674293961
Hf-Ti,2,122,Hf,19.818779276918907
Hf-Ti,2,123,Hf,20.297154546419563
Hf-Ti,2,124,Ti,19.352675828750403
Hf-Ti,2,125,Ti,18.83935716102045
Hf-Ti,2,126,Ti,18.942797487959997
Hf-Ti,2,127,Ti,18.82947588917159
Hf-Zr,0,0,Zr,22.86559850315772
Hf-Zr,0,1,Hf,22.896041481216784
Hf-Zr,0,2,Zr,22.699371874112906
Hf-Zr,0,3,Hf,22.71227191451384
Hf-Zr,0,4,Zr,22.68145065314887
Hf-Zr,0,5,Zr,22.892317876427576
Hf-Zr,0,6,Zr,22.991021163027725
Hf-Zr,0,7,Zr,23.021929369213716
Hf-Zr,0,8,Zr,22.947422697589946
Hf-Zr,0,9,Zr,22.725096484779062
Hf-Zr,0,10,Zr,23.020264975254154
Hf-Zr,0,11,Hf,22.807683294122594
Hf-Zr,0,12,Zr,22.829760630354794
Hf-Zr,0,13,Hf,22.926222764963203
Hf-Zr,0,14,Hf,22.915256768345238
Hf-Zr,0,15,Zr,23.00533440003206
Hf-Zr,0,16,Hf,22.73236783185806
Hf-Zr,0,17,Hf,22.361813071036114
Hf-Zr,0,18,Hf,22.732038685774885
Hf-Zr,0,19,Hf,22.50780196502456
Hf-Zr,0,20,Zr,22.998611545969407
Hf-Zr,0,21,Zr,23.104524875197082
Hf-Zr,0,22,Zr,23.124683553792835
Hf-Zr,0,23,Zr,22.98392733239075
Hf-Zr,0,24,Zr,22.782865268030374
Hf-Zr,0,25,Hf,22.74754002315949
Hf-Zr,0,26,Hf,22.586793089819544
Hf-Zr,0,27,Zr,22.658278380910758
Hf-Zr,0,28,Hf,22.912564253370522
Hf-Zr,0,29,Zr,23.103355088801024
Hf-Zr,0,30,Zr,23.24300971071379
Hf-Zr,0,31,Hf,22.949985812420394
Hf-Zr,0,32,Hf,22.710250334791798
Hf-Zr,0,33,Zr,22.461302039794884
Hf-Zr,0,34,Hf,22.647994667823298
Hf-Zr,0,35,Hf,22.395421088021923
Hf-Zr,0,36,Hf,22.872097576834314
Hf-Zr,0,37,Zr,22.966733990088507
Hf-Zr,0,38,Zr,23.04369557001858
Hf-Zr,0,39,Hf,22.92948524833605
Hf-Zr,0,40,Zr,22.969216098682026
Hf-Zr,0,41,Hf,22.55197541139734
Hf-Zr,0,42,Zr,22.582053216429415
Hf-Zr,0,43,Hf,22.710432519737243
Hf-Zr,0,44,Hf,22.61963228552086
Hf-Zr,0,45,Zr,23.01545792188441
Hf-Zr,0,46,Zr,23.103781806940933
Hf-Zr,0,47,Zr,22.87701339213631
Hf-Zr,0,48,Hf,22.720330704069674
Hf-Zr,0,49,Hf,22.506561536845467
Hf-Zr,0,50,Hf,22.294698478346323
Hf-Zr,0,51,Hf,22.68644707111766
Hf-Zr,0,52,Zr,22.69293598611295
Hf-Zr,0,53,Hf,22.496690686368787
Hf-Zr,0,54,Zr,23.055702144084442
Hf-Zr,0,55,Hf,22.402960186764147
Hf-Zr,0,56,Zr,22.644011193454933
Hf-Zr,0,57,Zr,22.817404013498987
Hf-Zr,0,58,Hf,22.57690709059153
Hf-Zr,0,59,Zr,22.668703123626827
Hf-Zr,0,60,Zr,22.841427922156953
Hf-Zr,0,61,Hf,22.680036060258267
Hf-Zr,0,62,Hf,22.766774792702336
Hf-Zr,0,63,Zr,22.766258287423334
Hf-Zr,0,64,Hf,22.888739588004036
Hf-Zr,0,65,Hf,22.585105107750227
Hf-Zr,0,66,Hf,22.686670880112725
Hf-Zr,0,67,Hf,22.529743629023226
Hf-Zr,0,68,Hf,22.69965423638962
Hf-Zr,0,69,Zr,22.81372783377338
Hf-Zr,0,70,Zr,22.88869536214117
Hf-Zr,0,71,Zr,22.929500160638266
Hf-Zr,0,72,Hf,22.773343343283802
Hf-Zr,0,73,Zr,22.786335642309478
Hf-Zr,0,74,Hf,22.460420775866005
Hf-Zr,0,75,Hf,22.81358663762644
Hf-Zr,0,76,Zr,22.864592813999558
Hf-Zr,0,77,Zr,23.00347423023261
Hf-Zr,0,78,Zr,23.08829383301738
Hf-Zr,0,79,Hf,22.86638342895611
Hf-Zr,0,80,Hf,22.359936877540807
Hf-Zr,0,81,Hf,22.54864367239449
Hf-Zr,0,82,Zr,22.408304164296574
Hf-Zr,0,83,Hf,22.728410266926392
Hf-Zr,0,84,Hf,22.669278573387007
Hf-Zr,0,85,Zr,22.711556284752767
Hf-Zr,0,86,Hf,22.6827345985815
Hf-Zr,0,87,Hf,22.47082376316283
Hf-Zr,0,88,Hf,22.60961266269644
Hf-Zr,0,89,Zr,22.72770873538071
Hf-Zr,0,90,Zr,22.782369861541017
Hf-Zr,0,91,Zr,22.844077273278604
Hf-Zr,0,92,Hf,22.50935885069097
Hf-Zr,0,93,Hf,22.79960521761269
Hf-Zr,0,94,Hf,22.464555061812817
Hf-Zr,0,95,Zr,22.83058837353112
Hf-Zr,0,96,Hf,22.991829105057693
Hf-Zr,0,97,Zr,23.082379805937947
Hf-Zr,0,98,Zr,22.75664358233716
Hf-Zr,0,99,Hf,22.78803955538467
Hf-Zr,0,100,Hf,22.441647200559895
Hf-Zr,0,101,Hf,22.669041999577885
Hf-Zr,0,102,Zr,22.841474985271397
Hf-Zr,0,103,Hf,22.912951140317002
Hf-Zr,0,104,Zr,22.894330867158075
Hf-Zr,0,105,Hf,22.764548836771496
Hf-Zr,0,106,Zr,22.905038741582544
Hf-Zr,0,107,Zr,22.996683917151408
Hf-Zr,0,108,Hf,22.807202312294105
Hf-Zr,0,109,Zr,23.034556609454185
Hf-Zr,0,110,Zr,22.93552870838692
Hf-Zr,0,111,Hf,22.897270453847984
Hf-Zr,0,112,Zr,22.491027831817455
Hf-Zr,0,113,Zr,22.463987062074988
Hf-Zr,0,114,Hf,22.8001196747087
Hf-Zr,0,115,Zr,22.65175526389284
Hf-Zr,0,116,Zr,23.03529365506583
Hf-Zr,0,117,Zr,23.11946340115556
Hf-Zr,0,118,Zr,22.880477857196805
Hf-Zr,0,119,Hf,22.95046882579887
Hf-Zr,0,120,Hf,22.690893457688173
Hf-Zr,0,121,Hf,22.779920441863265
Hf-Zr,0,122,Hf,22.745074220203502
Hf-Zr,0,123,Hf,22.664724840710342
Hf-Zr,0,124,Zr,22.86067006868673
Hf-Zr,0,125,Hf,23.002814703344846
Hf-Zr,0,126,Zr,23.044659794167075
Hf-Zr,0,127,Zr,23.040160662217513
Hf-Zr,1,0,Zr,22.97156337870065
Hf-Zr,1,1,Hf,22.91040406870146
Hf-Zr,1,2,Zr,22.852121404561586
Hf-Zr,1,3,Hf,22.847957365301475
Hf-Zr,1,4,Zr,22.9209891042905
Hf-Zr,1,5,Zr,22.847541194888013
Hf-Zr,1,6,Zr,23.007982587068653
Hf-Zr,1,7,Hf,22.605696991328596
Hf-Zr,1,8,Hf,22.58521505415415
Hf-Zr,1,9,Hf,22.766760194938293
Hf-Zr,1,10,Zr,22.8878751920501
Hf-Zr,1,11,Zr,22.986206691623497
Hf-Zr,1,12,Zr,22.98795921784869
Hf-Zr,1,13,Zr,22.805898592961093
Hf-Zr,1,14,Hf,22.738939343924088
Hf-Zr,1,15,Zr,22.36975834211483
Hf-Zr,1,16,Hf,22.628359324642744
Hf-Zr,1,17,Zr,22.931987391608097
Hf-Zr,1,18,Hf,22.75774285812952
Hf-Zr,1,19,Hf,22.65630564233881
Hf-Zr,1,20,Hf,22.689668040482267
Hf-Zr,1,21,Hf,22.651416601990064
Hf-Zr,1,22,Hf,22.656124558708647
Hf-Zr,1,23,Hf,22.689861731831954
Hf-Zr,1,24,Hf,22.912780533109583
Hf-Zr,1,25,Hf,22.872469724683242
Hf-Zr,1,26,Zr,22.82224116467953
Hf-Zr,1,27,Hf,22.61532356764501
Hf-Zr,1,28,Hf,22.599312395702114
Hf-Zr,1,29,Hf,22.879001991385206
Hf-Zr,1,30,Zr,22.79697865294931
Hf-Zr,1,31,Zr,23.029376529785107
Hf-Zr,1,32,Zr,22.836268200449815
Hf-Zr,1,33,Zr,23.041127533905726
Hf-Zr,1,34,Hf,22.536042818261713
Hf-Zr,1,35,Zr,22.63780462221036
Hf-Zr,1,36,Hf,22.41357635609132
Hf-Zr,1,37,Hf,22.598711916368163
Hf-Zr,1,38,Zr,22.70586835169637
Hf-Zr,1,39,Hf,22.768736346149467
Hf-Zr,1,40,Hf,22.600393336175383
Hf-Zr,1,41,Zr,23.099554857361387
Hf-Zr,1,42,Zr,23.015261848637483
Hf-Zr,1,43,Zr,23.178960252519104
Hf-Zr,1,44,Hf,22.859229286431276
Hf-Zr,1,45,Hf,22.9634914902188
Hf-Zr,1,46,Hf,22.53602487580101
Hf-Zr,1,47,Hf,22.840167633893444
Hf-Zr,1,48,Zr,22.86845427133225
Hf-Zr,1,49,Hf,22.67024743039107
Hf-Zr,1,50,Zr,23.179310719008075
Hf-Zr,1,51,Zr,22.904564691988544
Hf-Zr,1,52,Zr,22.969670850338936
Hf-Zr,1,53,Hf,22.788478195351857
Hf-Zr,1,54,Zr,22.71397016656677
Hf-Zr,1,55,Hf,22.62297911423264
Hf-Zr,1,56,Zr,22.872963816971453
Hf-Zr,1,57,Zr,22.59991898049207
Hf-Zr,1,58,Hf,22.661164607949882
Hf-Zr,1,59,Hf,22.147368413834496
Hf-Zr,1,60,Zr,22.357251611820047
Hf-Zr,1,61,Hf,22.330593331090917
Hf-Zr,1,62,Hf,22.414688236657735
Hf-Zr,1,63,Hf,22.59819132477088
Hf-Zr,1,64,Zr,22.76650813888396
Hf-Zr,1,65,Zr,23.134375824740466
Hf-Zr,1,66,Hf,22.945409412469115
Hf-Zr,1,67,Zr,23.033769718154673
Hf-Zr,1,68,Hf,22.707837842429903
Hf-Zr,1,69,Zr,22.683002353347295
Hf-Zr,1,70,Hf,22.509902765234926
Hf-Zr,1,71,Zr,22.72710564833023
Hf-Zr,1,72,Zr,22.977791985636298
Hf-Zr,1,73,Zr,23.10301097498065
Hf-Zr,1,74,Zr,23.202284115880143
Hf-Zr,1,75,Hf,23.00293501281384
Hf-Zr,1,76,Zr,22.958743147207755
Hf-Zr,1,77,Zr,22.97661553906985
Hf-Zr,1,78,Zr,22.65205916361552
Hf-Zr,1,79,Hf,22.731420606496698
Hf-Zr,1,80,Hf,22.72604178139029
Hf-Zr,1,81,Hf,22.598391367356868
Hf-Zr,1,82,Zr,22.961063362097196
Hf-Zr,1,83,Hf,22.746841527465318
Hf-Zr,1,84,Zr,23.06920890417005
Hf-Zr,1,85,Zr,22.965955289100584
Hf-Zr,1,86,Zr,22.84010150309186
Hf-Zr,1,87,Zr,22.71790752023449
Hf-Zr,1,88,Hf,22.325213960949746
Hf-Zr,1,89,Hf,22.67865761325178
Hf-Zr,1,90,Hf,22.538322930182666
Hf-Zr,1,91,Zr,22.72900997027929
Hf-Zr,1,92,Hf,22.73363421826996
Hf-Zr,1,93,Zr,22.60219139274293
Hf-Zr,1,94,Hf,22.48801977260797
Hf-Zr,1,95,Hf,22.514794146450615
Hf-Zr,1,96,Hf,22.896364247805643
Hf-Zr,1,97,Zr,23.101672315313532
Hf-Zr,1,98,Zr,23.156586314942558
Hf-Zr,1,99,Zr,23.079435537222665
Hf-Zr,1,100,Hf,22.974525614157905
Hf-Zr,1,101,Hf,22.74189715224575
Hf-Zr,1,102,Hf,22.844470388083415
Hf-Zr,1,103,Zr,22.68302388179389
Hf-Zr,1,104,Hf,22.884187296209035
Hf-Zr,1,105,Zr,22.781879868401884
Hf-Zr,1,106,Zr,22.989638333156194
Hf-Zr,1,107,Hf,22.713782443520547
Hf-Zr,1,108,Hf,22.778453307577934
Hf-Zr,1,109,Zr,22.703448293479607
Hf-Zr,1,110,Hf,22.654193498965356
Hf-Zr,1,111,Hf,22.278975369036097
Hf-Zr,1,112,Zr,22.724275500796054
Hf-Zr,1,113,Zr,22.747239052820902
Hf-Zr,1,114,Hf,22.522757884281212
Hf-Zr,1,115,Hf,22.438943802943403
Hf-Zr,1,116,Zr,22.630358860135026
Hf-Zr,1,117,Zr,22.787660568034546
Hf-Zr,1,118,Hf,22.700456214414803
Hf-Zr,1,119,Hf,22.635904758559597
Hf-Zr,1,120,Hf,22.70123906431107
Hf-Zr,1,121,Zr,22.969543710097252
Hf-Zr,1,122,Zr,22.681055745299354
Hf-Zr,1,123,Zr,23.007252913001953
Hf-Zr,1,124,Hf,22.866743826536634
Hf-Zr,1,125,Zr,22.995162842803374
Hf-Zr,1,126,Zr,23.02408037682384
Hf-Zr,1,127,Zr,22.943157338464076
Hf-Zr,2,0,Zr,22.90571879747511
Hf-Zr,2,1,Zr,22.989614107655747
Hf-Zr,2,2,Zr,22.765082569966914
Hf-Zr,2,3,Hf,22.755609139786078
Hf-Zr,2,4,Zr,22.86445316689146
Hf-Zr,2,5,Zr,22.806501245326388
Hf-Zr,2,6,Hf,22.80209745258974
Hf-Zr,2,7,Hf,22.83045205401816
Hf-Zr,2,8,Zr,23.0602834180835
Hf-Zr,2,9,Hf,22.582842186879144
Hf-Zr,2,10,Hf,22.789543924436135
Hf-Zr,2,11,Zr,22.413500814897223
Hf-Zr,2,12,Hf,22.673676563453938
Hf-Zr,2,13,Zr,22.912451018938107
Hf-Zr,2,14,Hf,22.981554716904952
Hf-Zr,2,15,Zr,22.854342516399758
Hf-Zr,2,16,Hf,22.781892191651096
Hf-Zr,2,17,Zr,22.711200719445927
Hf-Zr,2,18,Hf,22.817450678921755
Hf-Zr,2,19,Hf,22.551249686823525
Hf-Zr,2,20,Hf,22.71106278233657
Hf-Zr,2,21,Zr,22.833396605985204
Hf-Zr,2,22,Zr,22.95556816378913
Hf-Zr,2,23,Hf,22.708004213070215
Hf-Zr,2,24,Zr,23.034117837158888
Hf-Zr,2,25,Zr,23.054253829813998
Hf-Zr,2,26,Zr,22.993618680127955
Hf-Zr,2,27,Hf,22.735142713520517
Hf-Zr,2,28,Zr,22.911974442704874
Hf-Zr,2,29,Hf,22.76515037910163
Hf-Zr,2,30,Zr,22.938814244080216
Hf-Zr,2,31,Hf,22.831792007417658
Hf-Zr,2,32,Hf,22.878719651154228
Hf-Zr,2,33,Zr,22.76699651561739
Hf-Zr,2,34,Zr,22.647331484595917
Hf-Zr,2,35,Hf,22.609806068284083
Hf-Zr,2,36,Hf,22.385123507712905
Hf-Zr,2,37,Hf,22.725377789417003
Hf-Zr,2,38,Zr,22.707428023201324
Hf-Zr,2,39,Zr,22.717536800713138
Hf-Zr,2,40,Hf,22.821476177705815
Hf-Zr,2,41,Hf,22.739617916790465
Hf-Zr,2,42,Zr,22.61062744542148
Hf-Zr,2,43,Hf,22.63522020594739
Hf-Zr,2,44,Hf,22.65637173634252
Hf-Zr,2,45,Zr,22.919001276485066
Hf-Zr,2,46,Zr,23.01785545791915
Hf-Zr,2,47,Zr,22.70349153016691
Hf-Zr,2,48,Hf,22.587367577609406
Hf-Zr,2,49,Zr,22.936536639123755
Hf-Zr,2,50,Hf,22.508538621972495
Hf-Zr,2,51,Zr,22.585694822326527
Hf-Zr,2,52,Hf,22.85437030357083
Hf-Zr,2,53,Zr,22.7521617514386
Hf-Zr,2,54,Hf,22.756641872498932
Hf-Zr,2,55,Hf,22.720873949200218
Hf-Zr,2,56,Zr,22.910352483446548
Hf-Zr,2,57,Hf,22.79801386013588
Hf-Zr,2,58,Hf,22.732016430025798
Hf-Zr,2,59,Hf,22.52176269990719
Hf-Zr,2,60,Hf,22.63742130124312
Hf-Zr,2,61,Zr,22.799371906966893
Hf-Zr,2,62,Hf,22.676153956681755
Hf-Zr,2,63,Zr,22.8846130364544
Hf-Zr,2,64,Hf,22.852453491663425
Hf-Zr,2,65,Zr,22.57624669754853
Hf-Zr,2,66,Hf,22.40818739228081
Hf-Zr,2,67,Hf,22.393902189668335
Hf-Zr,2,68,Hf,22.360830384597612
Hf-Zr,2,69,Hf,22.589790734528773
Hf-Zr,2,70,Hf,22.859276629177018
Hf-Zr,2,71,Hf,22.696020308252113
Hf-Zr,2,72,Hf,22.86860817460902
Hf-Zr,2,73,Zr,23.1298079576414
Hf-Zr,2,74,Zr,22.858794494279703
Hf-Zr,2,75,Zr,22.679560536523702
Hf-Zr,2,76,Zr,22.529828826214807
Hf-Zr,2,77,Hf,22.586752230245168
Hf-Zr,2,78,Zr,22.577267932039188
Hf-Zr,2,79,Hf,22.83905881252882
Hf-Zr,2,80,Zr,22.937825103264423
Hf-Zr,2,81,Zr,23.09973140889914
