dir,status,volume_returncode,relax_returncode,static_returncode,energy_source,energy_eV,free_energy_TOTEN_eV,lattice_type,atoms_per_cubic_cell,natoms,volume_A3,a_lattice_A,a_bcc_A,cell_a_A,cell_b_A,cell_c_A,relax_converged,note,structure_root,case_dir
Mg8Zn8,OK,0,0,0,static_OUTCAR,-21.2076900800,-21.2070250600,bcc,2.0,16,296.17389359,3.33287426,3.33287426,6.66574852,6.66574852,6.66574852,yes,CLEANED:0,BCC_SQS,Mg8Zn8
Mg8Zr8,OK,0,0,0,static_OUTCAR,-78.7644733300,-78.7648930700,bcc,2.0,16,358.15512683,3.55080695,3.55080695,7.10161391,7.10161391,7.10161391,yes,CLEANED:0,BCC_SQS,Mg8Zr8
Mn12Mo4,OK,0,0,0,static_OUTCAR,-149.2456026200,-149.2452558800,bcc,2.0,16,198.93435102,2.91881519,2.91881519,5.83763039,5.83763039,5.83763039,yes,CLEANED:0,BCC_SQS,Mn12Mo4
Mn12Nb4,OK,0,0,0,static_OUTCAR,-145.9740360400,-145.9743737900,bcc,2.0,16,213.37770198,2.98781027,2.98781027,5.97562054,5.97562054,5.97562054,yes,CLEANED:0,BCC_SQS,Mn12Nb4
Mn12Ni4,OK,0,0,0,static_OUTCAR,-127.5048254800,-127.5046056300,bcc,2.0,16,181.64984576,2.83170722,2.83170722,5.66341445,5.66341445,5.66341445,yes,CLEANED:0,BCC_SQS,Mn12Ni4
Mn12Os4,OK,0,0,0,static_OUTCAR,-150.3058686000,-150.3043115100,bcc,2.0,16,199.69967551,2.92255341,2.92255341,5.84510683,5.84510683,5.84510683,yes,CLEANED:0,BCC_SQS,Mn12Os4
Mn12Pb4,OK,0,0,0,static_OUTCAR,-112.7739623800,-112.7720632500,bcc,2.0,16,302.27436721,3.35560200,3.35560200,6.71120400,6.71120400,6.71120400,no,CLEANED:0,BCC_SQS,Mn12Pb4
Mn12Pd4,OK,0,0,0,static_OUTCAR,-124.4991974800,-124.4990685600,bcc,2.0,16,192.12400000,2.88511998,2.88511998,5.77023995,5.77023995,5.77023995,yes,CLEANED:0,BCC_SQS,Mn12Pd4
Mn12Pt4,OK,0,0,0,static_OUTCAR,-129.6875785300,-129.6879594700,bcc,2.0,16,213.26294763,2.98727456,2.98727456,5.97454912,5.97454912,5.97454912,yes,CLEANED:0,BCC_SQS,Mn12Pt4
Mn12Re4,OK,0,0,0,static_OUTCAR,-155.8321087100,-155.8320822300,bcc,2.0,16,199.23608308,2.92029014,2.92029014,5.84058029,5.84058029,5.84058029,yes,CLEANED:0,BCC_SQS,Mn12Re4
Mn12Rh4,OK,0,0,0,static_OUTCAR,-133.5519669800,-133.5523367500,bcc,2.0,16,200.10272104,2.92451825,2.92451825,5.84903650,5.84903650,5.84903650,yes,CLEANED:0,BCC_SQS,Mn12Rh4
Mn12Ru4,OK,0,0,0,static_OUTCAR,-141.4900269600,-141.4920425500,bcc,2.0,16,196.24825701,2.90561860,2.90561860,5.81123720,5.81123720,5.81123720,no,CLEANED:0,BCC_SQS,Mn12Ru4
Mn12Sc4,OK,0,0,0,static_OUTCAR,-128.9517666100,-128.9515057500,bcc,2.0,16,202.71657064,2.93719708,2.93719708,5.87439416,5.87439416,5.87439416,yes,CLEANED:0,BCC_SQS,Mn12Sc4
Mn12Si4,OK,0,0,0,static_OUTCAR,-131.3438591700,-131.3415859300,bcc,2.0,16,178.81057695,2.81687606,2.81687606,5.63375212,5.63375212,5.63375212,no,CLEANED:0,BCC_SQS,Mn12Si4
Mn12Sn4,OK,0,0,0,static_OUTCAR,-117.6313783500,-117.6320951000,bcc,2.0,16,258.81893751,3.18641268,3.18641268,6.37282535,6.37282535,6.37282535,yes,CLEANED:0,BCC_SQS,Mn12Sn4
Mn12Ta4,OK,0,0,0,static_OUTCAR,-153.5782692100,-153.5779177900,bcc,2.0,16,211.73004972,2.98010000,2.98010000,5.96020000,5.96020000,5.96020000,yes,CLEANED:0,BCC_SQS,Mn12Ta4
Mn12Tb4,OK,0,0,0,static_OUTCAR,-119.3626712000,-119.3621152400,bcc,2.0,16,284.90630435,3.29006156,3.29006156,6.58012312,6.58012312,6.58012312,yes,CLEANED:0,BCC_SQS,Mn12Tb4
Mn12Ti4,OK,0,0,0,static_OUTCAR,-139.2538061100,-139.2536463900,bcc,2.0,16,191.80123519,2.88350342,2.88350342,5.76700684,5.76700684,5.76700684,yes,CLEANED:0,BCC_SQS,Mn12Ti4
Mn12V4,OK,0,0,0,static_OUTCAR,-144.1649103200,-144.1637395600,bcc,2.0,16,184.33384039,2.84558586,2.84558586,5.69117173,5.69117173,5.69117173,yes,CLEANED:0,BCC_SQS,Mn12V4
Mn12W4,OK,0,0,0,static_OUTCAR,-157.3884986100,-157.3877027900,bcc,2.0,16,201.80130137,2.93276991,2.93276991,5.86553982,5.86553982,5.86553982,yes,CLEANED:0,BCC_SQS,Mn12W4
Mn12Y4,OK,0,0,0,static_OUTCAR,-127.2515768000,-127.2516903200,bcc,2.0,16,266.09805531,3.21600887,3.21600887,6.43201774,6.43201774,6.43201774,yes,CLEANED:0,BCC_SQS,Mn12Y4
Mn12Zn4,OK,0,0,0,static_OUTCAR,-110.2541916000,-110.2538362900,bcc,2.0,16,191.29298166,2.88095417,2.88095417,5.76190834,5.76190834,5.76190834,yes,CLEANED:0,BCC_SQS,Mn12Zn4
Mn12Zr4,OK,0,0,0,static_OUTCAR,-138.8488549300,-138.8479269900,bcc,2.0,16,222.79252897,3.03112290,3.03112290,6.06224580,6.06224580,6.06224580,yes,CLEANED:0,BCC_SQS,Mn12Zr4
Mn4Mo12,OK,0,0,0,static_OUTCAR,-165.5091563000,-165.5120392700,bcc,2.0,16,238.15818474,3.09926355,3.09926355,6.19852709,6.19852709,6.19852709,yes,CLEANED:0,BCC_SQS,Mn4Mo12
Mn4Nb12,OK,0,0,0,static_OUTCAR,-156.3669602800,-156.3662646900,bcc,2.0,16,264.08017170,3.20785899,3.20785899,6.41571797,6.41571797,6.41571797,yes,CLEANED:0,BCC_SQS,Mn4Nb12
Mn4Ni12,OK,0,0,0,static_OUTCAR,-100.9747158200,-100.9721440100,bcc,2.0,16,181.83603179,2.83267437,2.83267437,5.66534874,5.66534874,5.66534874,yes,CLEANED:0,BCC_SQS,Mn4Ni12
Mn4Os12,OK,0,0,0,static_OUTCAR,-165.7076037100,-165.7063026800,bcc,2.0,16,224.73265308,3.03989603,3.03989603,6.07979207,6.07979207,6.07979207,yes,CLEANED:0,BCC_SQS,Mn4Os12
Mn4Pb12,OK,0,0,0,static_OUTCAR,-73.0534872400,-73.0532801500,bcc,2.0,16,454.97365658,3.84561162,3.84561162,7.69122324,7.69122324,7.69122324,no,CLEANED:0,BCC_SQS,Mn4Pb12
Mn4Pd12,OK,0,0,0,static_OUTCAR,-99.6078109400,-99.6073805300,bcc,2.0,16,229.01200000,3.05907002,3.05907002,6.11814004,6.11814004,6.11814004,yes,CLEANED:0,BCC_SQS,Mn4Pd12
Mn4Pt12,OK,0,0,0,static_OUTCAR,-110.7335028000,-110.7342702400,bcc,2.0,16,239.72170775,3.10603104,3.10603104,6.21206209,6.21206209,6.21206209,yes,CLEANED:0,BCC_SQS,Mn4Pt12
Mn4Re12,OK,0,0,0,static_OUTCAR,-182.5641077400,-182.5647920400,bcc,2.0,16,233.36107692,3.07831325,3.07831325,6.15662649,6.15662649,6.15662649,yes,CLEANED:0,BCC_SQS,Mn4Re12
Mn4Rh12,OK,0,0,0,static_OUTCAR,-121.7035573200,-121.7026073000,bcc,2.0,16,229.00477990,3.05903787,3.05903787,6.11807574,6.11807574,6.11807574,yes,CLEANED:0,BCC_SQS,Mn4Rh12
Mn4Ru12,OK,0,0,0,static_OUTCAR,-142.8839935300,-142.8846581700,bcc,2.0,16,215.93587604,2.99970310,2.99970310,5.99940620,5.99940620,5.99940620,yes,CLEANED:0,BCC_SQS,Mn4Ru12
Mn4Sc12,OK,0,0,0,static_OUTCAR,-108.9120619100,-108.9100906900,bcc,2.0,16,349.20608524,3.52098308,3.52098308,7.04196617,7.04196617,7.04196617,yes,CLEANED:0,BCC_SQS,Mn4Sc12
Mn4Si12,OK,0,0,0,static_OUTCAR,-98.8712291000,-98.8701554300,bcc,2.0,16,212.54716776,2.98392872,2.98392872,5.96785745,5.96785745,5.96785745,yes,CLEANED:0,BCC_SQS,Mn4Si12
Mn4Sn12,OK,0,0,0,static_OUTCAR,-77.9417206400,-77.9420422800,bcc,2.0,16,391.49977294,3.65774851,3.65774851,7.31549703,7.31549703,7.31549703,yes,CLEANED:0,BCC_SQS,Mn4Sn12
Mn4Ta12,OK,0,0,0,static_OUTCAR,-177.6415570600,-177.6389930000,bcc,2.0,16,263.59835734,3.20590688,3.20590688,6.41181377,6.41181377,6.41181377,yes,CLEANED:0,BCC_SQS,Mn4Ta12
Mn4Tb12,OK,0,0,0,static_OUTCAR,-83.9160042000,-83.9142802900,bcc,2.0,16,446.26753849,3.82092433,3.82092433,7.64184866,7.64184866,7.64184866,yes,CLEANED:0,BCC_SQS,Mn4Tb12
Mn4Ti12,OK,0,0,0,static_OUTCAR,-129.7696032900,-129.7732544600,bcc,2.0,16,250.42160148,3.15157225,3.15157225,6.30314449,6.30314449,6.30314449,yes,CLEANED:0,BCC_SQS,Mn4Ti12
Mn4V12,OK,0,0,0,static_OUTCAR,-145.9823210500,-145.9837315200,bcc,2.0,16,201.23906096,2.93004370,2.93004370,5.86008741,5.86008741,5.86008741,yes,CLEANED:0,BCC_SQS,Mn4V12
Mn4W12,OK,0,0,0,static_OUTCAR,-189.5446929900,-189.5441906300,bcc,2.0,16,240.79359183,3.11065356,3.11065356,6.22130713,6.22130713,6.22130713,yes,CLEANED:0,BCC_SQS,Mn4W12
Mn4Y12,OK,0,0,0,static_OUTCAR,-109.6927251800,-109.6926795100,bcc,2.0,16,450.80976130,3.83384404,3.83384404,7.66768807,7.66768807,7.66768807,yes,CLEANED:0,BCC_SQS,Mn4Y12
Mn4Zn12,OK,0,0,0,static_OUTCAR,-48.2000853900,-48.2001249300,bcc,2.0,16,228.05636062,3.05480904,3.05480904,6.10961809,6.10961809,6.10961809,yes,CLEANED:0,BCC_SQS,Mn4Zn12
Mn4Zr12,OK,0,0,0,static_OUTCAR,-136.5039638200,-136.5035806200,bcc,2.0,16,331.01917101,3.45876498,3.45876498,6.91752996,6.91752996,6.91752996,yes,CLEANED:0,BCC_SQS,Mn4Zr12
Mn8Mn8,OK,0,0,0,static_OUTCAR,-141.6097569500,-141.6117426200,bcc,2.0,16,174.85536834,2.79595168,2.79595168,5.59190335,5.59190335,5.59190335,yes,CLEANED:0,BCC_SQS,Mn8Mn8
Mn8Mo8,OK,0,0,0,static_OUTCAR,-156.9691494900,-156.9693174900,bcc,2.0,16,220.25842191,3.01958676,3.01958676,6.03917352,6.03917352,6.03917352,yes,CLEANED:0,BCC_SQS,Mn8Mo8
Mn8Nb8,OK,0,0,0,static_OUTCAR,-150.6428649700,-150.6434748700,bcc,2.0,16,237.16153702,3.09493422,3.09493422,6.18986844,6.18986844,6.18986844,yes,CLEANED:0,BCC_SQS,Mn8Nb8
Mn8Ni8,OK,0,0,0,static_OUTCAR,-114.8228391100,-114.8233332200,bcc,2.0,16,188.30200225,2.86586008,2.86586008,5.73172017,5.73172017,5.73172017,yes,CLEANED:0,BCC_SQS,Mn8Ni8
Mn8Os8,OK,0,0,0,static_OUTCAR,-158.5201668600,-158.5199482400,bcc,2.0,16,214.68582492,2.99390348,2.99390348,5.98780695,5.98780695,5.98780695,no,CLEANED:0,BCC_SQS,Mn8Os8
Mn8Pb8,OK,0,0,0,static_OUTCAR,-91.7679030600,-91.7685912400,bcc,2.0,16,368.92892570,3.58606018,3.58606018,7.17212036,7.17212036,7.17212036,no,CLEANED:0,BCC_SQS,Mn8Pb8
Mn8Pd8,OK,0,0,0,static_OUTCAR,-113.7115851000,-113.7115854200,bcc,2.0,16,243.68219096,3.12304279,3.12304279,6.24608558,6.24608558,6.24608558,yes,CLEANED:0,BCC_SQS,Mn8Pd8
Mn8Pt8,OK,0,0,0,static_OUTCAR,-122.3200004200,-122.3188143900,bcc,2.0,16,240.84108917,3.11085808,3.11085808,6.22171616,6.22171616,6.22171616,yes,CLEANED:0,BCC_SQS,Mn8Pt8
Mn8Re8,OK,0,0,0,static_OUTCAR,-169.5557953600,-169.5553415200,bcc,2.0,16,219.39404140,3.01563156,3.01563156,6.03126313,6.03126313,6.03126313,yes,CLEANED:0,BCC_SQS,Mn8Re8
Mn8Rh8,OK,0,0,0,static_OUTCAR,-128.7440116000,-128.7426450500,bcc,2.0,16,225.16162957,3.04182902,3.04182902,6.08365804,6.08365804,6.08365804,yes,CLEANED:0,BCC_SQS,Mn8Rh8
Mn8Ru8,OK,0,0,0,static_OUTCAR,-142.5280702000,-142.5281946700,bcc,2.0,16,215.38643144,2.99715671,2.99715671,5.99431342,5.99431342,5.99431342,yes,CLEANED:0,BCC_SQS,Mn8Ru8
Mn8Sc8,OK,0,0,0,static_OUTCAR,-119.0192205000,-119.0173371300,bcc,2.0,16,298.24195448,3.34061364,3.34061364,6.68122728,6.68122728,6.68122728,yes,CLEANED:0,BCC_SQS,Mn8Sc8
Mn8Si8,OK,0,0,0,static_OUTCAR,-116.4041361000,-116.4030674200,bcc,2.0,16,205.41600000,2.95017714,2.95017714,5.90035428,5.90035428,5.90035428,yes,CLEANED:0,BCC_SQS,Mn8Si8
Mn8Sn8,OK,0,0,0,static_OUTCAR,-97.3468602200,-97.3463443900,bcc,2.0,16,323.42814637,3.43212114,3.43212114,6.86424228,6.86424228,6.86424228,yes,CLEANED:0,BCC_SQS,Mn8Sn8
Mn8Ta8,OK,0,0,0,static_OUTCAR,-165.4785523100,-165.4774077600,bcc,2.0,16,235.45511143,3.08749345,3.08749345,6.17498691,6.17498691,6.17498691,yes,CLEANED:0,BCC_SQS,Mn8Ta8
Mn8Tb8,OK,0,0,0,static_OUTCAR,-103.1942566200,-103.1927405300,bcc,2.0,16,369.47087466,3.58781527,3.58781527,7.17563054,7.17563054,7.17563054,yes,CLEANED:0,BCC_SQS,Mn8Tb8
Mn8Ti8,OK,0,0,0,static_OUTCAR,-135.5723220200,-135.5723883200,bcc,2.0,16,211.76756489,2.98027600,2.98027600,5.96055200,5.96055200,5.96055200,yes,CLEANED:0,BCC_SQS,Mn8Ti8
Mn8V8,OK,0,0,0,static_OUTCAR,-146.1227826200,-146.1224096200,bcc,2.0,16,190.35431864,2.87623422,2.87623422,5.75246844,5.75246844,5.75246844,yes,CLEANED:0,BCC_SQS,Mn8V8
Mn8W8,OK,0,0,0,static_OUTCAR,-173.0870639500,-173.0871421200,bcc,2.0,16,224.20089545,3.03749649,3.03749649,6.07499299,6.07499299,6.07499299,yes,CLEANED:0,BCC_SQS,Mn8W8
Mn8Y8,OK,0,0,0,static_OUTCAR,-118.1613609500,-118.1634029500,bcc,2.0,16,368.52407190,3.58474795,3.58474795,7.16949589,7.16949589,7.16949589,yes,CLEANED:0,BCC_SQS,Mn8Y8
Mn8Zn8,OK,0,0,0,static_OUTCAR,-78.8760901200,-78.8763788500,bcc,2.0,16,215.75114889,2.99884747,2.99884747,5.99769494,5.99769494,5.99769494,yes,CLEANED:0,BCC_SQS,Mn8Zn8
Mn8Zr8,OK,0,0,0,static_OUTCAR,-136.8904410400,-136.8899349200,bcc,2.0,16,265.43405708,3.21333166,3.21333166,6.42666332,6.42666332,6.42666332,yes,CLEANED:0,BCC_SQS,Mn8Zr8
Mo12Nb4,OK,0,0,0,static_OUTCAR,-172.4144478300,-172.4148503800,bcc,2.0,16,260.92207132,3.19502021,3.19502021,6.39004043,6.39004043,6.39004043,yes,CLEANED:0,BCC_SQS,Mo12Nb4
Mo12Ni4,OK,0,0,0,static_OUTCAR,-150.8268100000,-150.8278241300,bcc,2.0,16,235.66500702,3.08841062,3.08841062,6.17682125,6.17682125,6.17682125,yes,CLEANED:0,BCC_SQS,Mo12Ni4
Mo12Os4,OK,0,0,0,static_OUTCAR,-173.8112078200,-173.8101219400,bcc,2.0,16,247.83950341,3.14070284,3.14070284,6.28140569,6.28140569,6.28140569,yes,CLEANED:0,BCC_SQS,Mo12Os4
Mo12Pb4,OK,0,0,0,static_OUTCAR,-136.5481753200,-136.5477222000,bcc,2.0,16,298.14191298,3.34024008,3.34024008,6.68048015,6.68048015,6.68048015,no,CLEANED:0,BCC_SQS,Mo12Pb4
Mo12Pd4,OK,0,0,0,static_OUTCAR,-149.7929016300,-149.7945339800,bcc,2.0,16,251.02153149,3.15408696,3.15408696,6.30817392,6.30817392,6.30817392,yes,CLEANED:0,BCC_SQS,Mo12Pd4
Mo12Pt4,OK,0,0,0,static_OUTCAR,-154.9278916900,-154.9262430300,bcc,2.0,16,253.14311808,3.16294796,3.16294796,6.32589591,6.32589591,6.32589591,yes,CLEANED:0,BCC_SQS,Mo12Pt4
Mo12Re4,OK,0,0,0,static_OUTCAR,-180.0088727300,-180.0102790700,bcc,2.0,16,249.51516886,3.14776514,3.14776514,6.29553029,6.29553029,6.29553029,yes,CLEANED:0,BCC_SQS,Mo12Re4
Mo12Rh4,OK,0,0,0,static_OUTCAR,-158.8175188600,-158.8196771800,bcc,2.0,16,247.02553614,3.13726079,3.13726079,6.27452157,6.27452157,6.27452157,yes,CLEANED:0,BCC_SQS,Mo12Rh4
Mo12Ru4,OK,0,0,0,static_OUTCAR,-166.0485590500,-166.0468309900,bcc,2.0,16,245.90092785,3.13249265,3.13249265,6.26498529,6.26498529,6.26498529,yes,CLEANED:0,BCC_SQS,Mo12Ru4
Mo12Sc4,OK,0,0,0,static_OUTCAR,-154.6237359800,-154.6237686200,bcc,2.0,16,266.00631039,3.21563922,3.21563922,6.43127845,6.43127845,6.43127845,yes,CLEANED:0,BCC_SQS,Mo12Sc4
Mo12Si4,OK,0,0,0,static_OUTCAR,-153.2122105000,-153.2093932300,bcc,2.0,16,241.08841422,3.11192258,3.11192258,6.22384517,6.22384517,6.22384517,yes,CLEANED:0,BCC_SQS,Mo12Si4
Mo12Sn4,OK,0,0,0,static_OUTCAR,-142.7618289200,-142.7611584100,bcc,2.0,16,272.05523676,3.23983108,3.23983108,6.47966217,6.47966217,6.47966217,yes,CLEANED:0,BCC_SQS,Mo12Sn4
Mo12Ta4,OK,0,0,0,static_OUTCAR,-179.9089194300,-179.9088757200,bcc,2.0,16,260.71226649,3.19416362,3.19416362,6.38832725,6.38832725,6.38832725,yes,CLEANED:0,BCC_SQS,Mo12Ta4
Mo12Tb4,OK,0,0,0,static_OUTCAR,-143.8544703100,-143.8576621500,bcc,2.0,16,282.40537146,3.28040644,3.28040644,6.56081287,6.56081287,6.56081287,yes,CLEANED:0,BCC_SQS,Mo12Tb4
Mo12Ti4,OK,0,0,0,static_OUTCAR,-163.9968204200,-163.9962205400,bcc,2.0,16,251.53740373,3.15624613,3.15624613,6.31249225,6.31249225,6.31249225,yes,CLEANED:0,BCC_SQS,Mo12Ti4
Mo12V4,OK,0,0,0,static_OUTCAR,-168.4294925100,-168.4281966300,bcc,2.0,16,243.02513681,3.12023332,3.12023332,6.24046663,6.24046663,6.24046663,yes,CLEANED:0,BCC_SQS,Mo12V4
Mo12W4,OK,0,0,0,static_OUTCAR,-182.9333179300,-182.9345908500,bcc,2.0,16,254.45226704,3.16839106,3.16839106,6.33678212,6.33678212,6.33678212,yes,CLEANED:0,BCC_SQS,Mo12W4
Mo12Y4,OK,0,0,0,static_OUTCAR,-151.3515313300,-151.3543008700,bcc,2.0,16,282.48780304,3.28072558,3.28072558,6.56145116,6.56145116,6.56145116,yes,CLEANED:0,BCC_SQS,Mo12Y4
Mo12Zn4,OK,0,0,0,static_OUTCAR,-133.4162174600,-133.4154907100,bcc,2.0,16,247.00232309,3.13716251,3.13716251,6.27432503,6.27432503,6.27432503,yes,CLEANED:0,BCC_SQS,Mo12Zn4
Mo12Zr4,OK,0,0,0,static_OUTCAR,-164.9265961600,-164.9257760300,bcc,2.0,16,270.89153147,3.23520506,3.23520506,6.47041013,6.47041013,6.47041013,yes,CLEANED:0,BCC_SQS,Mo12Zr4
Mo4Nb12,OK,0,0,0,static_OUTCAR,-165.4162505300,-165.4193000000,bcc,2.0,16,281.14814241,3.27553122,3.27553122,6.55106245,6.55106245,6.55106245,yes,CLEANED:0,BCC_SQS,Mo4Nb12
Mo4Ni12,OK,0,0,0,static_OUTCAR,-108.5900026600,-108.5898043100,bcc,2.0,16,194.73866146,2.89814914,2.89814914,5.79629829,5.79629829,5.79629829,yes,CLEANED:0,BCC_SQS,Mo4Ni12
Mo4Os12,OK,0,0,0,static_OUTCAR,-173.5153945400,-173.5161650400,bcc,2.0,16,240.63684297,3.10997844,3.10997844,6.21995688,6.21995688,6.21995688,yes,CLEANED:0,BCC_SQS,Mo4Os12
Mo4Pb12,OK,0,0,0,static_OUTCAR,-78.1684264500,-78.1676590400,bcc,2.0,16,434.94164075,3.78832300,3.78832300,7.57664600,7.57664600,7.57664600,no,CLEANED:0,BCC_SQS,Mo4Pb12
Mo4Pd12,OK,0,0,0,static_OUTCAR,-105.9447345900,-105.9462143700,bcc,2.0,16,246.40054183,3.13461271,3.13461271,6.26922542,6.26922542,6.26922542,yes,CLEANED:0,BCC_SQS,Mo4Pd12
Mo4Pt12,OK,0,0,0,static_OUTCAR,-117.6381096800,-117.6381887400,bcc,2.0,16,245.14400000,3.12927522,3.12927522,6.25855043,6.25855043,6.25855043,yes,CLEANED:0,BCC_SQS,Mo4Pt12
Mo4Re12,OK,0,0,0,static_OUTCAR,-189.2800641200,-189.2792446300,bcc,2.0,16,244.81935978,3.12789326,3.12789326,6.25578651,6.25578651,6.25578651,yes,CLEANED:0,BCC_SQS,Mo4Re12
Mo4Rh12,OK,0,0,0,static_OUTCAR,-130.0093784900,-130.0085534400,bcc,2.0,16,235.62581348,3.08823940,3.08823940,6.17647881,6.17647881,6.17647881,yes,CLEANED:0,BCC_SQS,Mo4Rh12
Mo4Ru12,OK,0,0,0,static_OUTCAR,-151.0596843300,-151.0578281900,bcc,2.0,16,233.32069177,3.07813566,3.07813566,6.15627132,6.15627132,6.15627132,yes,CLEANED:0,BCC_SQS,Mo4Ru12
Mo4Sc12,OK,0,0,0,static_OUTCAR,-117.0139566300,-117.0104872000,bcc,2.0,16,332.24767479,3.46303851,3.46303851,6.92607702,6.92607702,6.92607702,yes,CLEANED:0,BCC_SQS,Mo4Sc12
Mo4Si12,OK,0,0,0,static_OUTCAR,-106.5157931300,-106.5159117900,bcc,2.0,16,229.38057447,3.06071024,3.06071024,6.12142048,6.12142048,6.12142048,yes,CLEANED:0,BCC_SQS,Mo4Si12
Mo4Sn12,OK,0,0,0,static_OUTCAR,-83.5398670000,-83.5380038600,bcc,2.0,16,361.62746688,3.56224518,3.56224518,7.12449036,7.12449036,7.12449036,yes,CLEANED:0,BCC_SQS,Mo4Sn12
Mo4Ta12,OK,0,0,0,static_OUTCAR,-186.4540290600,-186.4555201000,bcc,2.0,16,280.78884560,3.27413529,3.27413529,6.54827059,6.54827059,6.54827059,yes,CLEANED:0,BCC_SQS,Mo4Ta12
