material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type,lattice_constant_calc
mp-11476,HoIr,Ho,Ir,1.0,1.0,3.38994333,-7.596864805000003,0.0,MP,B2,3.3983271254019303
mp-1021666,AlSi,Al,Si,1.0,1.0,3.151888,-7.4497236025,0.303207859999999,MP,B2,3.0685034293335063
mp-892,ScPt,Sc,Pt,1.0,1.0,3.28943285,-7.429184150000001,0.0,MP,B2,3.313956213389356
mp-11495,LuRu,Lu,Ru,1.0,1.0,3.305988,-7.366505535000002,0.0,MP,B2,3.3212098632164104
mp-1902,MnPd,Mn,Pd,1.0,1.0,3.11012508,-7.363546660000001,0.009346633413791001,MP,B2,3.0344602336965414
mp-639675,EuCu,Eu,Cu,1.0,1.0,3.626901,-7.25809181,0.071704861250001,MP,B2,3.783053843251104
mp-571,TiNi,Ti,Ni,1.0,1.0,2.98806613,-7.185175,0.04849437499999901,MP,B2,2.988171625890685
mp-2381,ErRh,Er,Rh,1.0,1.0,3.36737698,-6.912765504999999,0.0,MP,B2,3.373908113993165
mp-11564,TmRh,Tm,Rh,1.0,1.0,3.35282323,-6.900931629999999,0.0,MP,B2,3.35638230081888
mp-2163,HoRh,Ho,Rh,1.0,1.0,3.38649613,-6.888482155000002,0.0,MP,B2,3.385735368385892
mp-232,DyRh,Dy,Rh,1.0,1.0,3.40276612,-6.869968145000001,0.0,MP,B2,3.411164938112183
mp-11561,TbRh,Tb,Rh,1.0,1.0,3.42011509,-6.851929039999998,0.0,MP,B2,3.4231786573538936
mp-436,SmRh,Sm,Rh,1.0,1.0,3.48117514,-6.769744284999998,0.0,MP,B2,3.520567944603342
mp-12067,MnAl,Mn,Al,1.0,1.0,2.947898,-6.6783853650000005,0.047695940000000006,MP,B2,3.081337050477512
mp-11521,ScNi,Sc,Ni,1.0,1.0,3.15251587,-6.56347999,0.0,MP,B2,3.136131075219326
mp-2658,AlFe,Al,Fe,1.0,1.0,2.845506,-6.434685535,0.0,MP,B2,2.9809365313179343
mp-2210,ZrCu,Zr,Cu,1.0,1.0,3.25266425,-6.431159109999999,0.042234784230771004,MP,B2,3.2496080664495586
mp-30468,ThBi,Th,Bi,1.0,1.0,3.94359219,-6.185876649999997,0.012411177045458001,MP,B2,3.9795839709067446
mp-11276,BeRh,Be,Rh,1.0,1.0,2.7678883,-6.15967629,0.0,MP,B2,2.7129107758826856
mp-1261,EuZn,Eu,Zn,1.0,1.0,3.74119892,-6.031621740000002,0.0,MP,B2,3.783053843251104
mp-21253,EuMg,Eu,Mg,1.0,1.0,4.04133276,-6.007609495,0.016100730624998002,MP,B2,3.9661552510953206
mp-11279,TiBe,Ti,Be,1.0,1.0,2.92926249,-5.95775061,0.005038837916666,MP,B2,2.8892860139608203
mp-2444,GaRh,Ga,Rh,1.0,1.0,3.00618637,-5.8761615,0.0,MP,B2,3.012324288146798
mp-1094705,YSn,Y,Sn,1.0,1.0,3.800305,-5.81707234,0.174314738749989,MP,B2,3.839411941352976
mp-2773,BeCo,Be,Co,1.0,1.0,2.57175331,-5.72974061,0.0,MP,B2,2.6163942246044924
mp-1039148,CaMg,Ca,Mg,1.0,1.0,3.9675728118296862,-5.676345275,0.015577142499999001,MP,B2,3.80601655190761
mp-1094990,HfMg,Hf,Mg,1.0,1.0,3.487394,-5.561975705,0.23185381750000103,MP,B2,3.552118100552108
mp-1008924,DySb,Dy,Sb,1.0,1.0,3.803518,-5.246356315,0.34189453500000105,MP,B2,3.848679201290051
mp-1033,BeNi,Be,Ni,1.0,1.0,2.58699959,-5.228056025,0.0,MP,B2,2.6275585847294503
mp-11274,BePd,Be,Pd,1.0,1.0,2.81163727,-5.052358160000001,0.0,MP,B2,2.786769143579369
mp-973060,MgCr,Mg,Cr,1.0,1.0,3.325887,-5.051292515,0.5904662275,MP,B2,3.30647408325585
mp-1094743,MgZr,Mg,Zr,1.0,1.0,3.5266200000000003,-4.986195795,0.10288952749999901,MP,B2,3.5888623175448786
mp-1172,MgRh,Mg,Rh,1.0,1.0,3.08685098,-4.947163380000001,0.0,MP,B2,3.2305823858183396
mp-11258,TbAu,Tb,Au,1.0,1.0,3.58866274,-4.788697639999995,0.040324892500002006,MP,B2,3.5902900404034366
mp-11240,DyAu,Dy,Au,1.0,1.0,3.571132689999999,-4.784549275000003,0.039400229999998,MP,B2,3.5782763211617263
mp-11257,SmAu,Sm,Au,1.0,1.0,3.64936756,-4.779612977500001,0.051700844999999,MP,B2,3.6482865230495425
mp-11254,NdAu,Nd,Au,1.0,1.0,3.69478209,-4.775545467499995,0.05635148500000001,MP,B2,3.7024132446995472
mp-1014230,TiZn,Ti,Zn,1.0,1.0,3.12374757,-4.77054914,0.0,MP,B2,3.177444149256419
mp-11255,PrAu,Pr,Au,1.0,1.0,3.72334093,-4.7620291512499975,0.060553865000002004,MP,B2,3.72405234680736
mp-1094726,MgTi,Mg,Ti,1.0,1.0,3.355945,-4.486510219999999,0.276470795833333,MP,B2,3.4069576238964747
mp-2756,CeAg,Ce,Ag,1.0,1.0,3.73311,-4.43524116,0.08731731875000001,MP,B2,3.7118473174213005
mp-11566,ScZn,Sc,Zn,1.0,1.0,3.33401869,-4.177671855,0.0,MP,B2,3.3254035985850603
mp-615,YMg,Y,Mg,1.0,1.0,3.8085766100000003,-4.144158240000001,0.0,MP,B2,3.7544294451036153
mp-506,MgPd,Mg,Pd,1.0,1.0,3.15538393,-4.131929000000001,0.0,MP,B2,3.3044407535150224
