directory,type,element_A,element_B,lattice_constant_A,energy_per_atom,magnetization
Sr1Y1,B2,Sr,Y,4.311122153184671,-3.7246971,-4.23e-05
Sr1Zn1,B2,Sr,Zn,3.9171419993817533,-1.54506255,2.1e-06
Sr1Zr1,B2,Sr,Zr,4.027590759490091,-4.1889185,0.53316
Ta1Ag1,B2,Ta,Ag,3.291052759441186,-6.6760295,-5e-07
Ta1Al1,B2,Ta,Al,3.22146785704704,-7.713625,3.91e-05
Ta1As1,B2,Ta,As,3.2088185104669145,-8.5308555,4.7e-06
Ta1Au1,B2,Ta,Au,3.3049675409198063,-7.3232625,6e-07
Ta1B1,B2,Ta,B,2.8738515827728683,-9.0248525,5.8e-06
Ta1Be1,B2,Ta,Be,2.9935500199512615,-7.6776215,-3e-07
Ta1Ca1,B2,Ta,Ca,3.643075009539593,-5.546782,0.4855827
Ta1Cd1,B2,Ta,Cd,3.358398702775807,-5.6731965,1.03e-05
Ta1Ce1,B2,Ta,Ce,3.564915102339472,-8.3199905,0.1289612
Ta1Co1,B2,Ta,Co,3.05745089231399,-9.506055,-0.5786309
Ta1Cr1,B2,Ta,Cr,3.0977639293810775,-10.691888,-4.8e-06
Ta1Cu1,B2,Ta,Cu,3.1172908959726464,-7.593569,-2e-07
Ta1Dy1,B2,Ta,Dy,3.5903848598481023,-7.482755,-1.7e-06
Ta1Er1,B2,Ta,Er,3.5714663625293888,-7.492911,4.1e-05
Ta1Fe1,B2,Ta,Fe,3.0445745913270064,,-0.1010704
Ta1Ga1,B2,Ta,Ga,3.2194849972925277,-7.2461885,-1.13e-05
Ta1Gd1,B2,Ta,Gd,4.0,-11.737536,4.4078923
Ta1Ge1,B2,Ta,Ge,3.2231399091882222,-8.097092,0.0001305
Ta1Hf1,B2,Ta,Hf,3.412270247454363,-10.72093,-9.4e-05
Ta1In1,B2,Ta,In,3.4028128406137883,-6.621529,1.3e-05
Ta1Ir1,B2,Ta,Ir,3.2123113035653574,-10.614239,1e-07
Ta1La1,B2,Ta,La,3.693967025694358,-7.5367445,-4e-07
Ta1Mg1,B2,Ta,Mg,3.3360270825059946,-6.00061,-1.9e-06
Ta1Mn1,B2,Ta,Mn,3.060215383460067,-10.658718,5e-07
Ta1Mo1,B2,Ta,Mo,3.2185843516897696,-11.6335905,0.0
Ta1Na1,B2,Ta,Na,3.412692569409729,-4.8922967,-2.8e-06
Ta1Nb1,B2,Ta,Nb,3.3199428257014674,-10.984509,-1e-07
Ta1Ni1,B2,Ta,Ni,3.072789416766808,-8.731577,-0.0
Ta1Os1,B2,Ta,Os,3.1912584130356834,-11.730846,3e-07
Ta1Pb1,B2,Ta,Pb,3.4903923754429385,-6.9042225,-3e-06
Ta1Pd1,B2,Ta,Pd,3.221359011659697,-8.5656635,-0.0
Ta1Pt1,B2,Ta,Pt,3.2464665719110988,-9.2583675,0.0
Ta1Re1,B2,Ta,Re,3.2040803464638437,-12.52834,-3e-07
Ta1Rh1,B2,Ta,Rh,3.1939093065175785,-9.788052,1e-06
Ta1Ru1,B2,Ta,Ru,3.1615450342538454,-10.8370625,0.0
Ta1Sb1,B2,Ta,Sb,3.4074059478120606,-7.853812,1.1e-06
Ta1Sc1,B2,Ta,Sc,3.423892070064917,-8.595196,-5e-07
Ta1Se1,B2,Ta,Se,3.223718195088709,-7.795027,0.2367398
Ta1Si1,B2,Ta,Si,3.149363774195738,-8.696296,-2.6e-06
Ta1Sn1,B2,Ta,Sn,3.408867596737378,-7.4637255,-2.99e-05
Ta1Sr1,B2,Ta,Sr,3.8285530749702357,-5.052347,1.5253667
Ta1Ta1,B2,Ta,Ta,3.3119344394636787,-11.8865385,2e-07
Ta1Tb1,B2,Ta,Tb,3.5998845246110918,-7.4799375,1.2e-06
Ta1Tc1,B2,Ta,Tc,3.169037498012108,-11.613817,-0.0
Ta1Ti1,B2,Ta,Ti,3.260076821773022,-9.700245,1.67e-05
Ta1V1,B2,Ta,V,3.15784969233425,-10.395423,-1.12e-05
Ta1W1,B2,Ta,W,3.227320838639778,-12.5648855,-0.0
Ta1Y1,B2,Ta,Y,3.5947222351598485,-8.424769,-0.0
Ta1Zn1,B2,Ta,Zn,3.17334858585998,-6.278183,-8.2e-06
Ta1Zr1,B2,Ta,Zr,3.4333571031556023,-10.0017845,-1e-07
Tb1Ag1,B2,Tb,Ag,3.651432192649803,-3.96852855,-1.2e-06
Tb1Al1,B2,Tb,Al,3.6128762457989643,-4.5518143,-3e-06
Tb1Au1,B2,Tb,Au,3.6118845440839293,-4.75430285,-2.69e-05
Tb1Be1,B2,Tb,Be,3.417868429795071,-4.04471405,-2.4e-06
Tb1Ca1,B2,Tb,Ca,4.141643640125425,-3.0716386,3e-07
Tb1Co1,B2,Tb,Co,3.3537674806518942,-5.9116225,0.3695018
Tb1Cr1,B2,Tb,Cr,3.5526895231326856,-6.6244825,3.2543578
Tb1Cu1,B2,Tb,Cu,3.4755457510028256,-4.40039205,0.0
Tb1Dy1,B2,Tb,Dy,4.005,-4.41261275,0.0007165
Tb1Er1,B2,Tb,Er,3.9845064818248934,-4.39913285,0.0001271
Tb1Fe1,B2,Tb,Fe,3.4153727107539793,-6.210867,1.5974381
Tb1Ge1,B2,Tb,Ge,3.5993784042093844,-5.129407,-8e-07
Tb1Hf1,B2,Tb,Hf,3.7398988933473576,-6.8707295,-3e-07
Tb1Ir1,B2,Tb,Ir,3.443358205103976,-7.484347,2e-07
Tb1La1,B2,Tb,La,4.1212,-4.63523435,0.0001909
Tb1Mg1,B2,Tb,Mg,3.7958410444480086,-3.1227824,6.44e-05
Tb1Mn1,B2,Tb,Mn,3.5310892967526284,-6.575058,3.2065501
Tb1Mo1,B2,Tb,Mo,3.5127820520176933,-7.0861005,1.2671317
Tb1Nb1,B2,Tb,Nb,3.6045128303686025,-6.785694,-5e-07
Tb1Ni1,B2,Tb,Ni,3.3791557812884445,-5.408636,-1e-07
Tb1Os1,B2,Tb,Os,3.42485095644239,-7.897784,0.0
Tb1Pb1,B2,Tb,Pb,3.871815670161977,-4.45178215,1.6e-06
Tb1Pd1,B2,Tb,Pd,3.5247780495618892,-5.756469,-4e-07
Tb1Pt1,B2,Tb,Pt,3.5091337589916107,-6.5153385,3e-07
Tb1Re1,B2,Tb,Re,3.4555243628012415,-7.933365,0.0001511
Tb1Rh1,B2,Tb,Rh,3.4409932675438344,-6.7319645,0.0
Tb1Ru1,B2,Tb,Ru,3.4105556467649074,-7.155989,1e-07
Tb1Sc1,B2,Tb,Sc,3.8289501698667463,-5.3258405,-5e-07
Tb1Si1,B2,Tb,Si,3.5455427276295746,-5.4072175,-1.4e-06
Tb1Sn1,B2,Tb,Sn,3.802481574146104,-4.7629325,2.8e-06
Tb1Ta1,B2,Tb,Ta,3.599884947838592,-7.4799375,2.5e-06
Tb1Ti1,B2,Tb,Ti,3.6387148479556135,-5.8375715,1.1267668
Tb1V1,B2,Tb,V,3.6067452993513434,-6.318224,3.3181429
Tb1W1,B2,Tb,W,3.509415995193617,-7.8128245,0.0001061
Tb1Y1,B2,Tb,Y,4.02325,-5.3697225,0.0038775
Tb1Zn1,B2,Tb,Zn,3.5807144036903074,-3.18164725,0.0002237
Tb1Zr1,B2,Tb,Zr,3.763886311447046,-6.2603405,-6.7e-06
Tc1Ag1,B2,Tc,Ag,3.1628801655545375,-5.593526,-0.0036436
Tc1Al1,B2,Tc,Al,3.05019108966309,-7.3097595,0.4622114
Tc1As1,B2,Tc,As,3.073044317947587,-7.5673115,-1.5e-06
Tc1B1,B2,Tc,B,2.7225628178169576,-8.429345,-1e-07
Tc1Ca1,B2,Tc,Ca,3.48767702477351,-5.0956895,1.3197876
Tc1Cd1,B2,Tc,Cd,3.239694409286668,-4.78326555,4.5e-06
Tc1Ce1,B2,Tc,Ce,3.452385170964814,-8.0960655,-1e-07
Tc1Co1,B2,Tc,Co,2.920936341261776,-8.3591975,-0.0018945
Tc1Cr1,B2,Tc,Cr,2.9616649228005425,-9.856456,3e-07
Tc1Cu1,B2,Tc,Cu,2.972824145834866,-6.5925515,-0.0010647
Tc1Fe1,B2,Tc,Fe,2.9236935184350776,-8.9335215,-0.000204
Tc1Ga1,B2,Tc,Ga,3.0582336963791286,-6.6687095,0.5357941
Tc1Gd1,B2,Tc,Gd,4.000000000019889,-10.9809575,7.3424552
Tc1Ge1,B2,Tc,Ge,3.0683716346444725,-7.481411,-0.0
Tc1Hf1,B2,Tc,Hf,3.257776391537292,-10.631402,-1e-07
Tc1In1,B2,Tc,In,3.2654949838617493,-6.037816,0.7869406
Tc1La1,B2,Tc,La,3.5577160770865506,-7.16574,0.279357
Tc1Mg1,B2,Tc,Mg,3.1778763353107293,-5.332727,1.050292
Tc1Mn1,B2,Tc,Mn,2.933940368936216,-9.469241,-0.0066701
Tc1Mo1,B2,Tc,Mo,3.1115270231412135,-10.5516145,1.2e-06
Tc1Na1,B2,Tc,Na,3.2529336054218687,-4.0253679,-8.1e-06
Tc1Nb1,B2,Tc,Nb,3.186966949201125,-10.5638565,1e-07
Tc1Ni1,B2,Tc,Ni,2.9364036129064246,-7.6328435,0.0141553
Tc1Pd1,B2,Tc,Pd,3.1056878855095538,-7.2687115,0.0035982
Tc1Ru1,B2,Tc,Ru,3.0593710183113068,-9.3396095,-3.2e-06
Tc1Sb1,B2,Tc,Sb,3.261108700178073,-7.101025,-1e-07
Tc1Sc1,B2,Tc,Sc,3.241721366226929,-8.3166825,4.8e-06
Tc1Se1,B2,Tc,Se,3.1097332402562126,-6.7314405,1.4e-06
Tc1Si1,B2,Tc,Si,2.965991974210243,-8.3259165,-1.4e-06
Tc1Sn1,B2,Tc,Sn,3.2558023492323374,-6.9138575,2.1e-06
Tc1Sr1,B2,Tc,Sr,3.7546088321513142,-4.65721005,2.6847796
Tc1Ta1,B2,Tc,Ta,3.1690374995177666,-11.613817,-0.0
Tc1Tc1,B2,Tc,Tc,3.0711554690597893,-10.120957,1e-07
Tc1Ti1,B2,Tc,Ti,3.0978641626597363,-9.527685,1.8e-06
Tc1V1,B2,Tc,V,3.003878865669249,-10.018927,-1e-07
Tc1W1,B2,Tc,W,3.119701783652167,-11.61183,-7e-07
Tc1Y1,B2,Tc,Y,3.426211584283478,-8.1402925,-2.8e-06
Tc1Zn1,B2,Tc,Zn,3.0374601329777,-5.419844,-1.4e-06
Tc1Zr1,B2,Tc,Zr,3.292343481652594,-9.794595,3.5e-06
Ti1Ag1,B2,Ti,Ag,3.2791766245617033,-5.1111505,1.1898849
Ti1Al1,B2,Ti,Al,3.1840288429098855,-6.0161395,1.23e-05
Ti1As1,B2,Ti,As,3.187428912317019,-6.8023925,7e-07
Ti1Au1,B2,Ti,Au,3.272197110181213,-5.8395885,0.9616161
Ti1B1,B2,Ti,B,2.789730355868966,-7.2535765,0.0026941
Ti1Be1,B2,Ti,Be,2.931122950784264,-5.9243445,8e-06
Ti1Ca1,B2,Ti,Ca,3.7694041913723764,-4.05734945,1.6786156
Ti1Cd1,B2,Ti,Cd,3.347410775070957,-4.185976,-4e-07
Ti1Ce1,B2,Ti,Ce,3.576281925568387,-6.1160925,0.0840597
Ti1Co1,B2,Ti,Co,2.9701457788872085,-7.795746,0.0043728
Ti1Cr1,B2,Ti,Cr,3.03385649792256,-8.5496345,7.87e-05
Ti1Cu1,B2,Ti,Cu,3.0734088275681843,-5.773916,0.0048154
Ti1Dy1,B2,Ti,Dy,3.6331944920880854,-5.829996,1.2648251
Ti1Er1,B2,Ti,Er,3.616222820497394,-5.820162,1.4906397
Ti1Fe1,B2,Ti,Fe,2.9532220219433674,-8.450091,0.0
Ti1Ga1,B2,Ti,Ga,3.1705688618676593,-5.6595775,-2.54e-05
Ti1Gd1,B2,Ti,Gd,3.636885838048131,-10.599634,8.269905
Ti1Ge1,B2,Ti,Ge,3.1983737874891363,-6.3697515,5.9e-06
Ti1Hf1,B2,Ti,Hf,3.392339982426757,-8.733367,-0.0001324
Ti1In1,B2,Ti,In,3.377127227719231,-5.167053,-2.2e-06
Ti1Ir1,B2,Ti,Ir,3.120321300612872,-9.0982595,5e-07
Ti1La1,B2,Ti,La,3.7124885927588602,-5.9562225,-6.1e-06
Ti1Mg1,B2,Ti,Mg,3.349890340477927,-4.3668587,-1.43e-05
Ti1Mn1,B2,Ti,Mn,2.9765105410304193,-8.6352565,4e-06
Ti1Mo1,B2,Ti,Mo,3.154345188454731,-9.3884815,-0.0001294
Ti1Na1,B2,Ti,Na,3.597716975693764,-3.41393585,1.7105726
Ti1Nb1,B2,Ti,Nb,3.2593053559977108,-8.874089,3.5e-06
Ti1Ni1,B2,Ti,Ni,3.00388320499302,-7.0060715,-1e-07
Ti1Os1,B2,Ti,Os,3.0962732026471307,-10.234991,-1e-07
Ti1Pb1,B2,Ti,Pb,3.524965382660502,-5.455523,1.3459331
Ti1Pd1,B2,Ti,Pd,3.16955223701819,-6.9559905,-6.6e-06
Ti1Pt1,B2,Ti,Pt,3.1774408515464683,-7.7310855,-5.1e-06
Ti1Re1,B2,Ti,Re,3.1179748307124733,-10.4942345,-3e-07
Ti1Rh1,B2,Ti,Rh,3.1092333004763417,-8.2458245,-7.9e-06
Ti1Ru1,B2,Ti,Ru,3.069645404492605,-9.2360345,4e-07
Ti1Sb1,B2,Ti,Sb,3.416371782791994,-6.1859745,-2.2e-06
Ti1Sc1,B2,Ti,Sc,3.461701476845552,-6.7578595,1.6502911
Ti1Se1,B2,Ti,Se,3.1984433699982433,-6.4761975,-1.66e-05
Ti1Si1,B2,Ti,Si,3.1083929430914,-6.8397155,-4.9e-06
Ti1Sn1,B2,Ti,Sn,3.4192314482914234,-5.8465655,1.4943275
Ti1Sr1,B2,Ti,Sr,4.041642629155703,-3.73996075,3.0730883
Ti1Ta1,B2,Ti,Ta,3.2600768218519534,-9.700245,1.67e-05
Ti1Tb1,B2,Ti,Tb,3.6387004425569183,-5.8375715,1.1267007
Ti1Tc1,B2,Ti,Tc,3.0978635397785412,-9.527685,4.7e-06
Ti1Ti1,B2,Ti,Ti,3.2396304402690235,-7.6637925,-8.4e-06
Ti1V1,B2,Ti,V,3.1101834361815754,-8.226971,0.0122965
Ti1W1,B2,Ti,W,3.1700098150680085,-10.2921505,7e-07
Ti1Y1,B2,Ti,Y,3.6590748829608137,-6.7454215,1.8232928
Ti1Zn1,B2,Ti,Zn,3.139475961043802,-4.6311873,-2e-07
Ti1Zr1,B2,Ti,Zr,3.4113906995053194,-8.0539135,0.0005072
V1Ag1,B2,V,Ag,3.211498835171728,-5.2687045,2.4243268
V1Al1,B2,V,Al,3.0869383818181992,-6.3514635,1.7789869
V1As1,B2,V,As,3.061613399822635,-7.014349,-4.2e-06
V1Au1,B2,V,Au,3.2093132485376143,-5.975475,2.4331787
V1B1,B2,V,B,2.655733609997351,-7.7413365,-0.0010792
V1Be1,B2,V,Be,2.7924689985880833,-6.327672,4e-07
V1Ca1,B2,V,Ca,3.7812751678268177,-4.5171404,4.3419352
V1Cd1,B2,V,Cd,3.335716557360387,-4.3026681,2.7925083
V1Ce1,B2,V,Ce,3.521312021941136,-7.009577,2.4785904
V1Co1,B2,V,Co,2.8770971377665293,-8.015283,-0.0010541
V1Cr1,B2,V,Cr,2.913911168624261,-9.332948,2.99e-05
V1Cu1,B2,V,Cu,2.9571865546745295,-6.020143,4e-07
V1Dy1,B2,V,Dy,3.5926500227985203,-6.3190855,3.3520925
V1Er1,B2,V,Er,3.5664013691039433,-6.323989,3.425656
V1Fe1,B2,V,Fe,2.8640552541705735,-8.7112565,-8.54e-05
V1Ga1,B2,V,Ga,3.065665907001162,-5.9063535,1.4151998
V1Gd1,B2,V,Gd,3.4846710619469796,-10.8266835,7.0922056
V1Ge1,B2,V,Ge,3.061821121828473,-6.6577855,0.3520748
V1Hf1,B2,V,Hf,3.295284575765132,-9.284078,1.9912505
V1In1,B2,V,In,3.3496556215216784,-5.370173,2.5297578
V1Ir1,B2,V,Ir,3.055384259399057,-9.1570025,1.7016028
V1La1,B2,V,La,3.7160377274289367,-6.3445995,2.951516
V1Mg1,B2,V,Mg,3.2918329421785373,-4.51657725,2.1716381
V1Mn1,B2,V,Mn,2.8717893444255624,-9.278352,-0.0
V1Mo1,B2,V,Mo,3.0576648369030073,-10.086396,3e-07
V1Na1,B2,V,Na,3.648447506586476,-3.7394158,4.0820237
V1Nb1,B2,V,Nb,3.1686360588727642,-9.4601405,0.0095735
V1Ni1,B2,V,Ni,2.913326918995223,-7.225753,-1.3888182
V1Os1,B2,V,Os,3.022809886377102,-10.350981,0.2930225
V1Pb1,B2,V,Pb,3.385961270992206,-5.5676585,0.0001584
V1Pd1,B2,V,Pd,3.1231429661118555,-7.064418,2.8752953
V1Pt1,B2,V,Pt,3.124790000698234,-7.7830865,2.3615234
V1Re1,B2,V,Re,3.038818235694618,-11.05244,3e-07
V1Rh1,B2,V,Rh,3.0443503903143627,-8.3092035,1.727422
V1Ru1,B2,V,Ru,2.993423108207504,-9.3088625,-0.0008996
V1Sb1,B2,V,Sb,3.2889265130762504,-6.363038,-2e-07
V1Sc1,B2,V,Sc,3.305766511209124,-7.1035485,-0.00224
V1Se1,B2,V,Se,3.108032334400219,-6.4624905,1.0158868
V1Si1,B2,V,Si,2.9695965261492168,-7.2892685,0.3926736
V1Sn1,B2,V,Sn,3.2805546357797253,-6.060007,0.0011716
V1Sr1,B2,V,Sr,3.996358289796796,-4.2524603,4.6214357
V1Ta1,B2,V,Ta,3.1578499367842108,-10.395423,-1.16e-05
V1Tb1,B2,V,Tb,3.606745085635852,-6.318224,3.3181424
V1Tc1,B2,V,Tc,3.0038785637597814,-10.018927,1e-07
V1Ti1,B2,V,Ti,3.1101834344726282,-8.226971,0.0122965
V1V1,B2,V,V,2.982144108739903,-8.951512,-4.8e-06
V1W1,B2,V,W,3.064541188415898,-11.069949,-1.3e-06
V1Y1,B2,V,Y,3.6081323551614615,-7.2253365,3.3897121
V1Zn1,B2,V,Zn,3.01992189589742,-4.8326043,-0.0
V1Zr1,B2,V,Zr,3.3328315949785754,-8.5621285,2.0844539
W1Ag1,B2,W,Ag,3.207852469911684,-6.7002735,-2e-07
W1Al1,B2,W,Al,3.125348710418148,-8.0556745,0.0058244
W1As1,B2,W,As,3.124834481729522,-8.5611565,2e-07
W1Au1,B2,W,Au,3.2314010180910335,-7.29154,1e-07
W1B1,B2,W,B,2.7960595442050957,-9.4618205,4e-07
W1Be1,B2,W,Be,2.8962864420769034,-8.027652,-2.1e-06
W1Ca1,B2,W,Ca,3.5171544475085432,-5.7192695,-1.89e-05
W1Cd1,B2,W,Cd,3.279352628785414,-5.697881,-2e-07
W1Ce1,B2,W,Ce,3.4880502755115725,-8.738979,8e-07
W1Co1,B2,W,Co,3.0026227965846206,-9.6714605,1.6649856
W1Cr1,B2,W,Cr,3.026583791740698,-11.203318,0.0149909
W1Cu1,B2,W,Cu,3.027429565234147,-7.7758485,-0.0
W1Dy1,B2,W,Dy,3.498151132906588,-7.8270925,0.0001846
W1Er1,B2,W,Er,3.4749397371289112,-7.857619,0.0004389
W1Fe1,B2,W,Fe,2.9880491172339325,-10.260168,0.0012623
W1Ga1,B2,W,Ga,3.1259262306611166,-7.4882555,7.63e-05
W1Gd1,B2,W,Gd,3.8685835307920353,-9.9017305,0.388375
W1Ge1,B2,W,Ge,3.1344320308450824,-8.367305,1.6e-06
W1Hf1,B2,W,Hf,3.3277536026758017,-11.3035575,1e-07
W1In1,B2,W,In,3.3172258653515665,-6.783141,0.3248309
W1Ir1,B2,W,Ir,3.1547782610247084,-10.513374,0.0
W1La1,B2,W,La,3.6351491937794838,-7.7878935,1.3493585
W1Mg1,B2,W,Mg,3.221965021037934,-6.1978165,-1e-07
W1Mn1,B2,W,Mn,2.996542665585311,-10.8305065,-0.0011422
W1Mo1,B2,W,Mo,3.1619517325442508,-11.989443,0.0
W1Na1,B2,W,Na,3.3070843931638785,-4.8906351,0.917896
W1Nb1,B2,W,Nb,3.239286144557977,-11.601198,0.0
W1Ni1,B2,W,Ni,2.9981356310288945,-8.891231,-0.0
W1Os1,B2,W,Os,3.1407130137974084,-11.664796,-4e-07
W1Pb1,B2,W,Pb,3.415981597455869,-6.913098,1.5e-06
W1Pd1,B2,W,Pd,3.1531645784001276,-8.5399145,-3e-07
W1Pt1,B2,W,Pt,3.183016045028469,-9.1696265,-3e-07
W1Re1,B2,W,Re,3.1501691991986522,-12.580975,-9.39e-05
W1Rh1,B2,W,Rh,3.1324654396898883,-9.720927,-1e-07
W1Ru1,B2,W,Ru,3.1094971383664616,-10.746136,0.010022
W1Sb1,B2,W,Sb,3.322341553105858,-7.9044535,5.49e-05
W1Sc1,B2,W,Sc,3.3108651904841366,-9.0002965,0.0
W1Se1,B2,W,Se,3.1474667705067443,-7.7443035,2.5e-06
W1Si1,B2,W,Si,3.0499691047008826,-9.1110785,0.0
W1Sn1,B2,W,Sn,3.3210829461931795,-7.6433905,0.0031546
W1Sr1,B2,W,Sr,3.774891015251452,-5.2614385,2.5987475
W1Ta1,B2,W,Ta,3.2273208381913,-12.5648855,-0.0
W1Tb1,B2,W,Tb,3.5094174145002133,-7.8128245,0.0001083
W1Tc1,B2,W,Tc,3.1197017907132096,-11.61183,6e-07
W1Ti1,B2,W,Ti,3.1698053592200717,-10.2921505,-1e-07
W1V1,B2,W,V,3.0645411867670935,-11.069949,-1.3e-06
W1W1,B2,W,W,3.172385894399145,-13.02687,1e-07
W1Y1,B2,W,Y,3.4955788730762416,-8.7692085,1e-07
W1Zn1,B2,W,Zn,3.091056893292852,-6.4130025,-1e-07
W1Zr1,B2,W,Zr,3.353451282652733,-10.521703,-0.0
Y1Ag1,B2,Y,Ag,3.6408305220058415,-4.92703645,-2.7e-06
Y1Al1,B2,Y,Al,3.6154301451489106,-5.512805,-2.6e-06
Y1As1,B2,Y,As,3.5772649402724745,-6.632171,-0.0
Y1Au1,B2,Y,Au,3.601611652834998,-5.7052285,8e-07
Y1B1,B2,Y,B,3.2135640742816958,-6.338371,4.5e-06
Y1Be1,B2,Y,Be,3.416019244759295,-5.0097115,1.82e-05
Y1Ca1,B2,Y,Ca,4.1456639194699205,-4.00635185,-9.6e-06
Y1Cd1,B2,Y,Cd,3.742266911928686,-3.9653545,-5.7e-06
Y1Ce1,B2,Y,Ce,4.007960859227378,-5.946817,0.8394073
Y1Co1,B2,Y,Co,3.335335481521434,-6.877522,6.56e-05
Y1Cr1,B2,Y,Cr,3.5354570223577904,-7.564326,3.0387762
Y1Cu1,B2,Y,Cu,3.4766665935640826,-5.333735,-0.0
Y1Dy1,B2,Y,Dy,4.017290982041975,-5.3528235,0.0002858
Y1Er1,B2,Y,Er,3.998826640488899,-5.331045,0.0019648
Y1Fe1,B2,Y,Fe,3.39267742853831,-7.1505295,1.1833149
Y1Ga1,B2,Y,Ga,3.5789984251158566,-5.286343,-9e-07
Y1Gd1,B2,Y,Gd,4.026207189818861,-10.1636985,7.9339488
Y1Ge1,B2,Y,Ge,3.595205896566788,-6.0617545,1e-06
Y1Hf1,B2,Y,Hf,3.7433340222259157,-7.812009,-2.8e-06
Y1In1,B2,Y,In,3.7727906411987195,-5.0017135,5e-07
Y1Ir1,B2,Y,Ir,3.430305267375896,-8.4422265,-1e-07
Y1La1,B2,Y,La,4.130698072023824,-5.577634,3e-06
Y1Mg1,B2,Y,Mg,3.801158255760597,-4.0799241,-1.7e-06
Y1Mn1,B2,Y,Mn,3.5514340575466967,-7.517771,3.4962369
Y1Mo1,B2,Y,Mo,3.4940322620374116,-8.0388515,0.0013437
Y1Na1,B2,Y,Na,4.0035374901299585,-3.4498742,0.2269329
Y1Nb1,B2,Y,Nb,3.607868976948315,-7.7226975,-6e-07
Y1Ni1,B2,Y,Ni,3.3932195084586922,-6.330505,0.0
Y1Os1,B2,Y,Os,3.4146276272745886,-8.8463155,2e-07
Y1Pb1,B2,Y,Pb,3.8674144763531073,-5.402652,-6.3e-06
Y1Pd1,B2,Y,Pd,3.5253060901259423,-6.6976685,-5e-07
Y1Pt1,B2,Y,Pt,3.498310481286504,-7.464916,-1e-07
Y1Re1,B2,Y,Re,3.56325,-8.8073645,-0.4014451
Y1Rh1,B2,Y,Rh,3.4322310532645592,-7.6795735,-2e-07
Y1Ru1,B2,Y,Ru,3.404689536142656,-8.0577355,3.7e-06
Y1Sb1,B2,Y,Sb,3.801367466966249,-6.132686,0.0
Y1Sc1,B2,Y,Sc,3.8364046131581966,-6.246874,9e-07
Y1Se1,B2,Y,Se,3.552853825847524,-6.4998715,0.4366479
Y1Si1,B2,Y,Si,3.5374250124614557,-6.3509475,3.2e-06
Y1Sn1,B2,Y,Sn,3.8031561086614016,-5.688023,-3.2e-06
Y1Sr1,B2,Y,Sr,4.311114623520624,-3.7246971,-2.63e-05
Y1Ta1,B2,Y,Ta,3.594744774879296,-8.4247685,-1.3e-06
Y1Tb1,B2,Y,Tb,4.02325,-5.3697225,0.0037118
Y1Tc1,B2,Y,Tc,3.4262115106865254,-8.1402925,-2.8e-06
Y1Ti1,B2,Y,Ti,3.6590747643502826,-6.7454215,1.823292
Y1V1,B2,Y,V,3.608132315590587,-7.2253365,3.3897121
Y1W1,B2,Y,W,3.495579329064723,-8.7692085,1e-07
Y1Y1,B2,Y,Y,4.026450971189609,-6.3067755,0.0021122
Y1Zn1,B2,Y,Zn,3.5749642864002684,-4.1536397,8.8e-06
Y1Zr1,B2,Y,Zr,3.774259538217371,-7.201631,-6e-07
Zn1Ag1,B2,Zn,Ag,3.1837651590588814,-2.02279975,1e-07
Zn1Al1,B2,Zn,Al,3.1839602119674737,-2.32138455,-8e-07
Zn1As1,B2,Zn,As,3.2865142713354913,-2.6463961,-1.8e-06
Zn1Au1,B2,Zn,Au,3.1875194267449722,-2.37620585,2e-06
Zn1B1,B2,Zn,B,2.8077141128112313,-2.7007275,-1e-07
Zn1Be1,B2,Zn,Be,2.8300351035736813,-2.19371765,-5.7e-06
Zn1Ca1,B2,Zn,Ca,3.6663543208202314,-1.7699054,-1e-07
Zn1Cd1,B2,Zn,Cd,3.3983970832127466,-0.83934955,-0.0
Zn1Ce1,B2,Zn,Ce,3.6041370158954966,-3.70802415,-0.0004007
Zn1Co1,B2,Zn,Co,2.8756399656635656,-4.0165664,-0.0003136
Zn1Cr1,B2,Zn,Cr,3.0890908314298358,-4.9834929,-3.4455612
Zn1Cu1,B2,Zn,Cu,2.9666227662053015,-2.569935,2e-07
Zn1Dy1,B2,Zn,Dy,3.56513264724945,-3.1713037,0.0002433
Zn1Er1,B2,Zn,Er,3.535789781323072,-3.1560353,6.8e-06
Zn1Fe1,B2,Zn,Fe,2.9433173302971074,-4.55823665,-2.3095944
Zn1Ga1,B2,Zn,Ga,3.26674456967851,-1.9183745,-1.21e-05
Zn1Gd1,B2,Zn,Gd,3.6005413478353065,-7.972824,-7.5169251
Zn1Ge1,B2,Zn,Ge,3.302368314652694,-2.6120775,-5e-07
Zn1Hf1,B2,Zn,Hf,3.293968645030735,-5.745032,-1.2e-06
Zn1In1,B2,Zn,In,3.5114828002590235,-1.70754045,-1.8e-06
Zn1Ir1,B2,Zn,Ir,3.03587695896535,-5.083389,-1e-07
Zn1La1,B2,Zn,La,3.755659157842417,-3.32178505,6.16e-05
Zn1Mg1,B2,Zn,Mg,3.318527962125139,-1.3886716,-2.7e-06
Zn1Mn1,B2,Zn,Mn,3.000265896482784,-4.97752915,-2.9511665
Zn1Mo1,B2,Zn,Mo,3.090296997515712,-5.6191285,-0.0002269
Zn1Na1,B2,Zn,Na,3.5920603374064175,-1.117884,-2e-06
Zn1Nb1,B2,Zn,Nb,3.193610522552519,-5.519737,0.0
Zn1Ni1,B2,Zn,Ni,2.8871690763438336,-3.5395552,-4e-07
Zn1Os1,B2,Zn,Os,3.0309532904530854,-5.678898,-2.5e-06
