material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-17300,Sm3Ga,L1$_2$,Ga,Sm,1,3,4.803323,-0.240117064375,0.07475917296874948,OQMD,4.77859465536938
oqmd-11006,CaTl3,L1$_2$,Ca,Tl,1,3,4.825783,-0.23969722125,0.0,OQMD,4.86601529950182
oqmd-17283,Pr3Ga,L1$_2$,Ga,Pr,1,3,4.900492,-0.236589484375,0.06266075441291791,OQMD,4.837527606917819
oqmd-17190,ErPb3,L1$_2$,Er,Pb,1,3,4.840175,-0.2354419825,0.01424802499999997,OQMD,4.8573381779202665
oqmd-17928,ThPb3,L1$_2$,Pb,Th,3,1,4.909427,-0.232525222500001,0.0,OQMD,4.8573381779202665
oqmd-18173,YTl3,L1$_2$,Tl,Y,3,1,4.720506,-0.2310098925,0.0,OQMD,4.735418423772279
oqmd-18875,Nb3Si,L1$_2$,Nb,Si,3,1,4.074602,-0.230708736250001,0.222510941432764,OQMD,4.10870639136731
oqmd-29167,CeRh3,L1$_2$,Ce,Rh,1,3,4.147242,-0.229614031875,0.22921011333333352,OQMD,4.2414196028358955
oqmd-17084,Ce3Ga,L1$_2$,Ce,Ga,3,1,4.952382,-0.227698891875001,0.0580148887499993,OQMD,4.914244652567616
oqmd-11151,PuIn3,L1$_2$,In,Pu,3,1,4.58589,-0.226826665,0.015703907499999753,OQMD,4.58698896844986
oqmd-30363,UGa3,L1$_2$,Ga,U,3,1,4.253627,-0.225247895,0.00032668499999999323,OQMD,4.240326149870882
oqmd-29555,CrIr3,L1$_2$,Cr,Ir,1,3,3.817312,-0.22469347,0.0011297812500004611,OQMD,3.8403232674375025
oqmd-17808,Ni3Sn,L1$_2$,Ni,Sn,3,1,3.726608,-0.224211121712801,0.0,OQMD,3.983297255891375
oqmd-10307,NpGe3,L1$_2$,Ge,Np,3,1,4.225502,-0.218187575937501,7.20825000000147e-05,OQMD,4.191427890420039
oqmd-29948,DyTl3,L1$_2$,Dy,Tl,1,3,4.714262,-0.214826087916668,0.004814477499999775,OQMD,4.735418423772279
oqmd-17929,TmPb3,L1$_2$,Pb,Tm,3,1,4.835332,-0.2130800775,0.018495053750000268,OQMD,4.8573381779202665
oqmd-18167,TiZn3,L1$_2$,Ti,Zn,1,3,3.908511,-0.209320203446566,0.0,OQMD,3.9128622268614093
oqmd-17875,NpSn3,L1$_2$,Np,Sn,1,3,4.655364,-0.207199044825901,6.759249999999106e-05,OQMD,4.645510524782624
oqmd-7825,FePt3,L1$_2$,Fe,Pt,1,3,3.911388,-0.200583625,0.0008124793750001191,OQMD,3.7626518629891597
oqmd-17480,HoTl3,L1$_2$,Ho,Tl,1,3,4.708891,-0.197949347083333,0.0,OQMD,4.735418423772279
oqmd-18132,USn3,L1$_2$,Sn,U,3,1,4.628188,-0.197936296388401,0.00044904750000035465,OQMD,4.645510524782624
oqmd-18367,NpGa3,L1$_2$,Ga,Np,3,1,4.2555,-0.191847125937501,0.0,OQMD,4.274586874458852
oqmd-18852,Nb3Ge,L1$_2$,Ge,Nb,1,3,4.108864,-0.184490946250001,0.13927770370217624,OQMD,4.10870639136731
