Alloy,No,S_Phase,Phase,a (Å),delta,Tm (K),Hmix (kJ/mol),Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus (GPa)
AlCoCrFeNiZr,6,AM,AM,1.337,0.10237900274393,1758.07833333333,-27.5555555555556,1.70333333333333,0.199972220292942,6.66666666666667,2.5603819159562,127.666666666667
AlCoCrFeNiZr0.5,6,IM,IM,1.31281818181818,0.0882495143418635,1724.44909090909,-21.4876033057851,1.73727272727273,0.1726315524247,6.90909090909091,2.53895273523072,139.272727272727
AlCoCuFeNbNi,6,IM,IM,1.31283333333333,0.0640010022061313,1724.70666666667,-13.2222222222222,1.78833333333333,0.13208793367383,7.66666666666667,2.80871659105879,152.666666666667
AlCoCuFeNdNi,6,IM,IM,1.383,0.158380572047507,1482.54,-11.3333333333333,1.71166666666667,0.27516156869899,7.83333333333333,2.6718699236469,129.666666666667
AlCoCuFeNiSi,6,SS,FCC+BCC,1.26683333333333,0.0658188286445521,1547.54,-20.4444444444444,1.83833333333333,0.105422430672456,7.5,2.98607881119482,141.0
Al2.5CoCuFeNiSn0.1,6,IM,IM,1.3269696969697,0.0708160978157848,1371.05348484849,-10.1101928374656,1.77893939393939,0.134436295467506,6.95454545454546,3.27724856041188,131.181818181818
AlCoCuFeNiTi,6,SS,FCC+BCC,1.31833333333333,0.0698876104226814,1589.87333333333,-16.8888888888889,1.77833333333333,0.147356333046425,7.5,2.98607881119482,142.666666666667
AlCoCuFeNiZr,6,SS+IM,FCC+BCC+IM,1.34183333333333,0.0999925165285507,1621.04,-23.8888888888889,1.74333333333333,0.211002896241313,7.5,2.98607881119482,124.333333333333
AlCoCuNiTiZn,6,SS,BCC+2FCC,1.344,0.0657672440700817,1403.48666666667,-17.8888888888889,1.74833333333333,0.152032525759749,8.16666666666667,3.43592135468138,126.0
 AlCrCuFeMgNi4.75,6,IM,IM,1.3045641025641,0.0879107845537483,1580.84512820513,-4.55489809335963,1.78282051282051,0.192499733172625,7.94871794871795,3.08801419842556,148.307692307692
Al0.8CrCu1.5FeMnNi,6,SS,SS,1.29342857142857,0.0495636048216176,1590.70333333333,-1.7435122197027,1.76,0.143039566065888,7.92063492063492,2.59609956092002,142.984126984127
Al0.8CrCuFe1.5MnNi,6,SS,SS,1.29049206349206,0.0508155136950395,1626.67396825397,-3.30561854371378,1.75444444444444,0.138790441299536,7.68253968253968,2.43535725892199,145.365079365079
Al0.8CrCuFeMn1.5Ni,6,SS,SS,1.29914285714286,0.0505464001551509,1603.49936507937,-4.23280423280423,1.73222222222222,0.147082143601765,7.6031746031746,2.44000834333522,141.396825396825
AlCrCuFeMnNi,6,SS,BCC,1.29933333333333,0.0538768354090527,1588.20666666667,-5.11111111111111,1.74333333333333,0.142556031868954,7.5,2.62995563967658,141.0
Al0.3CrCuFeMnNi,6,SS,BCC+2FCC,1.28181132075472,0.0421292634137831,1674.68132075472,-0.270558917764329,1.76094339622642,0.142646999994159,8.09433962264151,2.19144262765805,149.584905660377
Al0.5CrCuFeMnNi,6,SS,2BCC+FCC,1.28727272727273,0.0466138074252266,1647.72818181818,-1.91735537190083,1.75545454545455,0.142851711821203,7.90909090909091,2.35312347373542,146.909090909091
Al0.8CrCuFeMnNi,6,SS,2BCC+FCC,1.29475862068966,0.0514737509880517,1610.78379310345,-3.97146254458977,1.74793103448276,0.142789435288344,7.6551724137931,2.53630007564597,143.241379310345
AlCr0.5CuFeNiTi,6,SS+IM,FCC+B2,1.32427272727273,0.070990456625496,1611.13454545455,-15.404958677686,1.74909090909091,0.149085365750605,7.09090909090909,3.05865524386559,137.454545454545
AlCr1.5CuFeNiTi,6,SS+IM,FCC+B2,1.31269230769231,0.0690501732758004,1698.65230769231,-12.2603550295858,1.73538461538462,0.140855375070994,6.92307692307692,2.84095158655683,140.923076923077
AlCr2CuFeNiTi,6,SS+IM,FCC+B2,1.30814285714286,0.0679370613160312,1733.03428571429,-11.1020408163265,1.73,0.137113092008021,6.85714285714286,2.74791200881019,142.285714285714
AlCr3CuFeNiTi,6,SS+IM,FCC+B2,1.30075,0.0656556791787856,1788.905,-9.3125,1.72125,0.13033010972143,6.75,2.58602010819715,144.5
AlCrCuFeNiTi,6,SS+IM,BCC+IM,1.318,0.070092151419233,1658.54,-13.6666666666667,1.74166666666667,0.144846662217517,7.0,2.94392028877595,139.333333333333
Al0.5CrFeNiTiV,6,IM,IM,1.31454545454545,0.0672994139712048,1874.49727272727,-18.8429752066116,1.70454545454545,0.132826861766028,6.27272727272727,2.29983829830428,148.727272727273
AlCrMoTaTiZr,6,AM,AM,1.43766666666667,0.0717064939673646,2228.07833333333,-16.1111111111111,1.63333333333333,0.257272013419433,4.66666666666667,1.10554159678513,129.333333333333
AlCrNbTiVZr,6,IM,IM,1.41516666666667,0.0792113795515457,2019.245,-16.3333333333333,1.56166666666667,0.10975983884018,4.5,0.957427107756338,112.666666666667
AlFeNiTiVZr,6,SS,BCC,1.38333333333333,0.0935408527371234,1787.41166666667,-31.3333333333333,1.64166666666667,0.18977325651653,5.66666666666667,2.49443825784929,116.0
Al0.3HfNbTaTiZr,6,SS,BCC,1.49652830188679,0.0497691874934573,2433.02660377359,-3.98718405126379,1.46283018867925,0.120382681611766,4.32075471698113,0.575394365357619,115.622641509434
Al0.4Hf0.6NbTaTiZr,6,SS,BCC,1.48872,0.0492308412920507,2397.1976,-6.3296,1.4788,0.115838508277688,4.32,0.614491659829489,115.28
Al0.5HfNbTaTiZr,6,SS,BCC,1.49418181818182,0.0495959406314836,2378.49727272727,-7.66942148760331,1.46818181818182,0.121342354279735,4.27272727272727,0.616575453011388,114.181818181818
Al0.75HfNbTaTiZr,6,SS,BCC,1.49147826086957,0.0493318942541251,2315.67,-11.5538752362949,1.47434782608696,0.122148380435846,4.21739130434783,0.656507342197457,112.521739130435
AlMo0.5NbTa0.5TiZr ,6,SS+IM,BCC+B2 ,1.4732,0.0448485412979356,2169.094,-16.84,1.582,0.217614337762933,4.3,0.9,114.2
AlMo0.5NbTa0.5TiZr,6,SS,BCC,1.4732,0.0448485412979356,2169.094,-16.84,1.582,0.217614337762933,4.3,0.9,114.2
Al0.3NbTa0.8Ti1.4V0.2Zr1.3,6,SS,BCC,1.4793,0.0530475521177745,2316.4882,-4.864,1.4988,0.106595309465286,4.34,0.586856030044848,107.76
Al0.5NbTa0.8Ti1.5V0.2Zr,6,SS,BCC,1.46964,0.049265411834914,2264.967,-8.6176,1.5142,0.0997214119434738,4.3,0.640312423743285,113.0
BeCuNiTiVZr,6,AM,AM,1.3375,0.116497841905345,1816.295,-24.8888888888889,1.64666666666667,0.204667752440117,6.0,3.3166247903554,120.0
C0.1CoCrFeMnNi,6,IM,IM,1.25686274509804,0.0676757695475618,1840.8431372549,-7.96616685890043,1.78137254901961,0.174883934708116,7.92156862745098,1.506107009386,159.470588235294
C0.25CoCrFeMnNi,6,IM,IM,1.24180952380952,0.0977432024566048,1897.47619047619,-13.1337868480726,1.80333333333333,0.214727586741752,7.80952380952381,1.62184632056442,155.857142857143
C0.1Hf0.5Mo0.5NbTiZr,6,IM,IM,1.48317073170732,0.093894652099077,2415.19512195122,-10.6365258774539,1.57439024390244,0.298721248482699,4.48780487804878,0.702676111750631,110.560975609756
CoCrCuFeMnNi,6,SS,FCC,1.26916666666667,0.0299665255379856,1727.295,1.44444444444444,1.78833333333333,0.135820551545862,8.5,1.70782512765993,158.333333333333
CoCrCuFeNiTi0.8 ,6,SS+IM,SS+IM,1.2818275862069,0.0570002416230472,1792.68448275862,-6.7538644470868,1.7951724137931,0.133225779053899,8.13793103448276,2.30028690760799,158.275862068966
CoCrCuFeNiTi,6,SS,FCC,1.28783333333333,0.0611734178895808,1797.62833333333,-8.44444444444445,1.78666666666667,0.138764388643324,8.0,2.38047614284762,156.666666666667
CoCrCuFeNiTi0.5,6,SS,FCC,1.272,0.0482217839374796,1784.59454545455,-3.70247933884298,1.80909090909091,0.122359718970118,8.36363636363636,2.14360474955484,160.909090909091
CoCrCuFeNiTi0.8,6,SS+IM,FCC+IM,1.2818275862069,0.0570002416230472,1792.68448275862,-6.7538644470868,1.7951724137931,0.133225779053899,8.13793103448276,2.30028690760799,158.275862068966
CoCrCuFeNiTi2.5,6,IM,IM,1.32266666666667,0.0749160492582157,1826.30266666667,-15.6444444444444,1.73733333333333,0.158554582259724,7.2,2.66333124739176,147.333333333333
CoCrCuFeNiZr,6,IM,IM,1.31133333333333,0.0998766520140431,1828.795,-14.4444444444444,1.75166666666667,0.206512038928054,8.0,2.38047614284762,138.333333333333
CoCrFeGeMnNi,6,SS,BCC+FCC,1.26283333333333,0.0310261437214879,1702.9,-15.1666666666667,1.80666666666667,0.15563490039905,7.33333333333333,1.97202659436654,135.0
CoCrFeMnNiV,6,SS,BCC+FCC,1.2755,0.0328807843722313,1864.83333333333,-7.55555555555556,1.74333333333333,0.136096371083957,7.5,1.70782512765993,161.666666666667
CoCrFeMnNiV0.25,6,SS,FCC,1.26971428571429,0.0328751124529792,1819.38095238095,-5.29705215419501,1.75952380952381,0.138098522128439,7.85714285714286,1.52083042120679,161.904761904762
CoCrFeMnNiV0.5,6,SS,FCC,1.27181818181818,0.0329500153613274,1835.90909090909,-6.21487603305785,1.75363636363636,0.137594445400091,7.72727272727273,1.60061971469627,161.818181818182
CoCrFeMnNiV0.75,6,SS+IM,FCC+IM,1.27373913043478,0.0329455040740515,1851.0,-6.95652173913044,1.74826086956522,0.136911655867159,7.60869565217391,1.66130201517763,161.739130434783
CoCrFeMnNiV1.0,6,SS+IM,FCC+IM,1.2755,0.0328807843722313,1864.83333333333,-7.55555555555556,1.74333333333333,0.136096371083957,7.5,1.70782512765993,161.666666666667
Co1.5CrFeMo0.1Ni1.5Ti0.5,6,SS,FCC,1.26991071428571,0.0519357713396215,1874.125,-10.6441326530612,1.81446428571429,0.129448274872039,8.05357142857143,1.88433052583995,169.285714285714
Co1.5CrFeMo0.5Ni1.5Ti0.5,6,SS+IM,FCC+Ïƒ,1.28191666666667,0.0608159266588911,1942.25,-10.25,1.8375,0.15188400179084,7.91666666666667,1.89113428631837,173.333333333333
Co1.5CrFeMo0.8Ni1.5Ti0.5,6,SS+IM,FCC+Ïƒ,1.28992063492064,0.0651837302730265,1987.66666666667,-9.96220710506425,1.85285714285714,0.163361791217934,7.82539682539683,1.89015563766403,176.031746031746
CoCrFeNiAlNb0.5,6,SS+IM,BCC+Laves,1.297,0.0633184846919063,1780.99454545455,-16.5289256198347,1.76181818181818,0.125829479261577,7.0,2.44948974278318,154.727272727273
CoCrFeNiAlNb0.75,6,SS+IM,BCC+Laves,1.30273913043478,0.0650244121533514,1823.1252173913,-18.0264650283554,1.75478260869565,0.127411335418772,6.91304347826087,2.43011975869254,155.391304347826
CoCuFeMnNiSn0.03,6,SS,FCC,1.27526838966203,0.0379436318618354,1630.00445328032,1.77226897066903,1.81487077534791,0.134914497630057,8.97017892644135,1.46160447520579,157.403578528827
CoCuFeMnNiSn0.05,6,SS+IM,FCC+IM,1.27663366336634,0.0414558666658201,1625.54930693069,1.78021762572297,1.81544554455446,0.134955252961606,8.95049504950495,1.49173457161578,157.009900990099
CoCuFeMnNiSn0.08,6,SS+IM,FCC+IM,1.27866141732283,0.0461125320080957,1618.93236220472,1.79180358360717,1.81629921259843,0.135011245665215,8.92125984251968,1.534928243277,156.425196850394
CoCuFeMnNiSn0.1,6,SS+IM,FCC+IM,1.28,0.0489017520875315,1614.56431372549,1.79930795847751,1.81686274509804,0.135045238550678,8.90196078431373,1.56248798534404,156.039215686275
CoCuFeMnNiSn0.10,6,SS+IM,FCC+IM,1.28,0.0489017520875315,1614.56431372549,1.79930795847751,1.81686274509804,0.135045238550678,8.90196078431373,1.56248798534404,156.039215686275
CoCuFeMnNiSn0.2,6,SS+IM,FCC+IM,1.28653846153846,0.0603231896797547,1593.22807692308,1.83431952662722,1.81961538461538,0.135177398236846,8.80769230769231,1.68749315142156,154.153846153846
CoCuFeMnNiSn0.20,6,SS+IM,FCC+IM,1.28653846153846,0.0603231896797547,1593.22807692308,1.83431952662722,1.81961538461538,0.135177398236846,8.80769230769231,1.68749315142156,154.153846153846
Co25Fe25Mn15Ni15Ti12.5V7.5,6,IM,IM,1.29385,0.0575516966836906,1788.15,-13.375,1.76125,0.14876470515549,7.675,1.88927896299091,158.25
CoFeMnTi0.5VZr,6,IM,IM,1.36218181818182,0.0951023079549521,1887.18181818182,-18.5785123966942,1.63454545454545,0.192039940749249,6.36363636363636,1.91988291654026,124.545454545455
CoFeMnTi1.5VZr,6,IM,IM,1.37753846153846,0.0903705236759982,1895.46153846154,-18.508875739645,1.62,0.179914509612846,6.0,1.96116135138184,122.307692307692
CoFeMnTi2.5VZr,6,IM,IM,1.3888,0.0859708890318571,1901.53333333333,-17.8133333333333,1.60933333333333,0.169684674879286,5.73333333333333,1.94821855949366,120.666666666667
CoFeMnTi2VZr,6,IM,IM,1.38357142857143,0.088117363200625,1898.71428571429,-18.2040816326531,1.61428571428571,0.174589898485168,5.85714285714286,1.95875845725744,121.428571428571
CoFeMnTiV0.4Zr,6,IM,IM,1.37655555555556,0.0962981789115663,1859.2962962963,-20.7407407407407,1.6262962962963,0.195753967807063,6.2962962962963,2.01503266796081,119.259259259259
CoFeMnTiV0.7Zr,6,IM,IM,1.37336842105263,0.0944617946285404,1876.33333333333,-19.6491228070175,1.62649122807018,0.19053471597908,6.2280701754386,1.98253376652865,121.40350877193
CoFeMnTiV1.3Zr,6,IM,IM,1.36790476190476,0.0910461249096686,1905.53968253968,-17.7777777777778,1.6268253968254,0.181237591994119,6.11111111111111,1.91991328434394,125.079365079365
CoFeMnTiV1.6Zr,6,IM,IM,1.36554545454545,0.0894575785100571,1918.15151515152,-16.969696969697,1.6269696969697,0.177071888302974,6.06060606060606,1.88999589448639,126.666666666667
CoFeMnTiV2.3Zr,6,IM,IM,1.36079452054795,0.0860279923071474,1943.54794520548,-15.3424657534247,1.6272602739726,0.168370598041512,5.95890410958904,1.82402802913744,129.86301369863
CoFeMnTiV2.6Zr,6,IM,IM,1.35902631578947,0.0846662849585973,1953.0,-14.7368421052632,1.62736842105263,0.165014899016746,5.92105263157895,1.79738961226623,131.052631578947
CoFeMnTiV2Zr,6,IM,IM,1.36271428571429,0.0874526684644804,1933.28571428571,-16.0,1.62714285714286,0.171939714162035,6.0,1.8516401995451,128.571428571429
CoFeMnTiV3Zr,6,IM,IM,1.356875,0.0829417518450217,1964.5,-14.0,1.6275,0.160837651064668,5.875,1.76334199745824,132.5
CoFeMnTiVZr,6,IM,IM,1.3705,0.0927126221013104,1891.66666666667,-18.6666666666667,1.62666666666667,0.185711843695788,6.16666666666667,1.95078331845327,123.333333333333
CoFeMnTiVZr0.4,6,IM,IM,1.34466666666667,0.0789322583202219,1865.40740740741,-16.0493827160494,1.65962962962963,0.165696766357537,6.40740740740741,1.91019214195965,137.037037037037
CoFeMnTiVZr0.7,6,IM,IM,1.35826315789474,0.0871119353030202,1879.22807017544,-17.5438596491228,1.64228070175439,0.177279811972037,6.28070175438596,1.93539864849426,129.824561403509
CoFeMnTiVZr1.3,6,IM,IM,1.38157142857143,0.0966437126826213,1902.92063492064,-19.5011337868481,1.61253968253968,0.191932265283985,6.06349206349206,1.95888708177459,117.460317460317
CoFeMnTiVZr1.6,6,IM,IM,1.39163636363636,0.0994255520824998,1913.15151515152,-20.1101928374656,1.59969696969697,0.196537988439661,5.96969696969697,1.96152149487058,112.121212121212
CoFeMnTiVZr2,6,IM,IM,1.40371428571429,0.101894083698029,1925.42857142857,-20.6530612244898,1.58428571428571,0.200845153066247,5.85714285714286,1.95875845725744,105.714285714286
CoFeMnTiVZr2.3,6,IM,IM,1.41190410958904,0.103080796099605,1933.75342465753,-20.9044848939764,1.57383561643836,0.203049559622709,5.78082191780822,1.95319601343973,101.369863013699
CoFeMnTiVZr2.6,6,IM,IM,1.41944736842105,0.103851940902212,1941.42105263158,-21.0526315789474,1.56421052631579,0.204587281321861,5.71052631578947,1.94541153455539,97.3684210526316
CoFeMnTiVZr3,6,IM,IM,1.428625,0.104397592951741,1950.75,-21.125,1.5525,0.205836707124847,5.625,1.93245310421754,92.5
CoHfNbNiTiZr,6,IM,IM,1.42816666666667,0.0984996201817696,2136.83333333333,-30.5555555555556,1.59333333333333,0.238304194022868,6.0,2.51661147842358,125.0
CrFeNiTiVZr,6,IM,IM,1.35283333333333,0.100340625228715,1995.16666666667,-20.8888888888889,1.65,0.189296944860009,6.16666666666667,2.19215773966098,130.0
CrMo0.5NbTa0.5TiZr,6,SS+IM,BCC+IM,1.4366,0.0785668437659939,2418.4,-4.92,1.592,0.219809008004677,4.9,0.830662386291808,131.0
CrNbMo0.5Ta0.5TiZr,6,IM,IM,1.4366,0.0785668437659939,2418.4,-4.92,1.592,0.219809008004677,4.9,0.830662386291808,131.0
Cu0.5NiCoCrAl0.5Fe2,6,SS,FCC,1.26383333333333,0.0408415494079153,1740.60333333333,-3.52777777777778,1.81083333333333,0.101854334986566,8.0,2.08166599946613,161.333333333333
Cu0.5NiCoCrAl0.5Fe3,6,SS,FCC,1.26057142857143,0.0384359989379266,1750.66,-2.83673469387755,1.81357142857143,0.0945370027976304,8.0,1.92724822331886,162.571428571429
Cu0.5NiCoCrAl0.5Fe3.5,6,SS,FCC,1.25926666666667,0.0373728011639465,1754.68266666667,-2.57777777777778,1.81466666666667,0.0914233133408663,8.0,1.86189867250253,163.066666666667
Fe56Co7Ni7Zr8Nb2B20,6,AM,AM,1.19657,0.166728811910728,1953.92,-27.7096,1.8365,0.174524353601439,6.83,2.33261655657333,168.6
Fe61Co7Zr10Mo5W2B15,6,AM,AM,1.23222,0.15917018775821,2012.32,-24.1064,1.8421,0.206655728205148,6.78,2.05221831197366,167.6
FeMoNiTiVZr,6,SS+IM,BCC+IM,1.38633333333333,0.0942730522132654,2114.5,-19.7777777777778,1.73333333333333,0.268741924943285,6.16666666666667,2.19215773966098,141.666666666667
Hf0.5Mo0.5NbSi0.1TiZr,6,SS+IM,BCC+IM,1.49348780487805,0.0603006462242292,2363.09756097561,-6.47233789411065,1.55853658536585,0.261445894935423,4.48780487804878,0.702676111750631,112.19512195122
Hf0.5Mo0.5NbSi0.3TiZr,6,SS+IM,BCC+IM,1.4776511627907,0.0767884186966854,2331.6511627907,-17.2201189832342,1.57441860465116,0.265227434878081,4.46511627906977,0.693787622798898,111.627906976744
Hf0.5Mo0.5NbSi0.5TiZr,6,SS+IM,BCC+IM,1.46322222222222,0.0885253792074379,2303.0,-26.0740740740741,1.58888888888889,0.267807743828144,4.44444444444445,0.684934889218775,111.111111111111
Hf0.5Mo0.5NbSi0.7TiZr,6,SS+IM,BCC+IM,1.45002127659574,0.0974954099033802,2276.78723404255,-33.3906745133545,1.60212765957447,0.269467056133641,4.42553191489362,0.676180790726413,110.63829787234
Hf0.5Mo0.5NbSi0.9TiZr,6,SS+IM,BCC+IM,1.43789795918367,0.104605464939065,2252.71428571429,-39.4502290712203,1.61428571428571,0.270411628780258,4.40816326530612,0.667568458522291,110.204081632653
HfMo0.25NbTaTiZr,6,SS,BCC,1.498,0.0493416025471165,2540.7619047619,1.56009070294785,1.48761904761905,0.189533380949982,4.47619047619048,0.587087047901807,123.333333333333
HfMo0.5NbTaTiZr,6,SS,BCC,1.49581818181818,0.0487380065317632,2556.90909090909,0.59504132231405,1.51818181818182,0.232176194137054,4.54545454545455,0.655554777357089,128.181818181818
HfMo0.75NbTaTiZr,6,SS,BCC,1.49382608695652,0.0481383762200457,2571.65217391304,-0.2117202268431,1.54608695652174,0.262094226840103,4.60869565217391,0.706438122142257,132.608695652174
HfMoNbTaTiZr,6,SS,BCC,1.492,0.0475462070248713,2585.16666666667,-0.888888888888889,1.57166666666667,0.284395069499377,4.66666666666667,0.74535599249993,136.666666666667
Hf0.5Mo0.5NbTiZrC0.1,6,SS+IM,BCC+IM,1.48317073170732,0.093894652099077,2415.19512195122,-10.6365258774539,1.57439024390244,0.298721248482699,4.48780487804878,0.702676111750631,110.560975609756
Hf0.5Mo0.5NbTiZrC0.3,6,SS+IM,BCC+IM,1.44813953488372,0.144270394946716,2480.67441860465,-28.5776095186587,1.61976744186047,0.356784661601254,4.46511627906977,0.693787622798898,106.953488372093
HfNbSi0.5TiVZr,6,SS+IM,BCC+IM,1.44809090909091,0.0942349354168388,2245.72727272727,-21.7520661157025,1.51818181818182,0.178672792954464,4.36363636363636,0.481045692920835,109.090909090909
Mg65Cu7.5Ni7.5Zn5Ag5Y10,6,AM,AM,1.5599,0.0945422173808858,1107.66325,-7.35,1.43825,0.249938867525641,4.325,3.82352912895927,65.85
NbCrFeMnCoNi,6,SS+IM,SS+IM,1.29433333333333,0.0549463067622443,1959.33333333333,-12.0,1.73833333333333,0.140643362998598,7.5,1.70782512765993,163.333333333333
Ni58.2Al10Co13.8Cr6.3Fe4.9Ti6.8,6,SS+IM,FCC+L12,1.279922,0.0578727340065091,1701.094,-15.825468,1.83103,0.128250688497177,8.404,2.47846404048959,163.09
Ni50.5Al8.9Co17.2Cr9.2Fe8.2Ti6,6,SS+IM,FCC+L12,1.27624,0.0552452525745274,1725.33683,-14.266896,1.82638,0.125145098186066,8.313,2.37634824888946,163.884
Ni60Cr5Mo5Nb5P16B4,6,AM,AM,1.21852631578947,0.102592904981891,1655.60842105263,-31.0927423822715,1.94631578947368,0.155672075253882,8.17894736842106,2.44078911902395,154.442105263158
Ni39.8Cu5.97Ti15.92Zr29.86Al9.95Si0.5,6,AM,AM,1.40378411764706,0.108441200367454,1778.96679803922,-43.7284643214148,1.65255980392157,0.249713613125824,6.65333333333333,3.15790614835686,103.501960784314
Ni65Nb5Cr5Mo5P14B6,6,AM,AM,1.2157,0.107533737769205,1699.862,-28.9532,1.9415,0.148501683492141,8.23,2.48135043877321,159.98
SrCaYbLi0.55Mg0.45Zn,6,AM,AM,1.75589,0.157027722880126,923.9075,-12.152,1.1657,0.26122118979899,3.89,4.06668169396131,28.86
SrCaYbMgZn0.5Cu0.5,6,AM,AM,1.7531,0.163688622260901,1042.045,-10.6,1.227,0.305681206488067,3.9,3.80657326213486,39.6
SrCaYbMgZnCu,6,AM,AM,1.68366666666667,0.181418081695063,1039.24166666667,-13.1111111111111,1.31833333333333,0.349543352898543,5.16666666666667,4.48763733927875,50.5
Ti2CrCuFeCoNi,6,SS+IM,SS+IM,1.31271428571429,0.0724060301808486,1818.11,-14.0408163265306,1.75142857142857,0.154774358473283,7.42857142857143,2.61080955464244,150.0
TiCrFeMnCoNi,6,SS+IM,SS+IM,1.29983333333333,0.0629275344381334,1824.5,-13.4444444444444,1.72833333333333,0.151813116107345,7.33333333333333,1.97202659436654,153.333333333333
Ti45Cu25Ni15Sn3Be7Zr5,6,AM,AM,1.37145,0.0956098787800091,1702.8449,-21.198,1.6897,0.195153554925346,6.51,3.41026391940565,122.34
Ti50Ni24Cu20BSi2Sn3,6,AM,AM,1.3658,0.0900248999804115,1729.1564,-25.9576,1.7256,0.186313284550512,6.83,3.23126910052382,132.18
ZrHfTiAlCuNi,6,SS+IM,SS+IM,1.43316666666667,0.0943737851413629,1765.70666666667,-34.1111111111111,1.59833333333333,0.242447015975771,6.0,3.21455025366432,102.666666666667
AlCoCrCuFeMnNi,7,SS+IM,FCC+BCC+IM,1.29242857142857,0.0518261284831395,1613.89142857143,-5.63265306122449,1.76285714285714,0.140378497103294,7.71428571428571,2.49079939630896,146.571428571429
AlCoCrCuFeMo0.2Ni,7,SS,BCC+FCC,1.28822580645161,0.0565878622074746,1670.55483870968,-4.47450572320499,1.81,0.133440816892371,7.7741935483871,2.64830654861597,153.548387096774
Al0.2CoCrCu0.8FeNiSi0.2,7,IM,IM,1.25507692307692,0.033328771741767,1749.48269230769,-4.93491124260355,1.82730769230769,0.100328602115084,8.30769230769231,2.14420920996405,161.0
Al0.8CoCrCu0.2FeNiSi0.2,7,IM,IM,1.27284615384615,0.055470532782724,1700.525,-13.5443786982249,1.79384615384615,0.117410421601286,7.38461538461538,2.48188704690795,153.615384615385
AlCoCrCu0.5FeNiSi,7,SS,AM,1.26323076923077,0.0635471192911174,1659.43923076923,-22.5798816568047,1.80615384615385,0.117574098504106,7.0,2.71746488194703,144.0
AlCoCrCuFeNiSi,7,SS,BCC+FCC,1.26428571428571,0.0612583631834261,1637.89142857143,-18.8571428571429,1.81285714285714,0.11584648532979,7.28571428571429,2.81395937194174,143.714285714286
Al0.5CoCrCuFeNiTi1.2 ,7,SS+IM,SS+IM,1.30379104477612,0.0675648488899279,1737.41865671642,-12.8937402539541,1.76611940298507,0.144799967261897,7.50746268656716,2.67867830144599,149.253731343284
Al0.5CoCrCuFeNiTi2.0 ,7,SS+IM,SS+IM,1.32066666666667,0.0730889232976231,1759.134,-16.6044444444444,1.742,0.153631593972941,7.13333333333333,2.75358352374178,145.066666666667
Al0.25CoCrCu0.5FeNiTi0.5,7,SS,FCC,1.27904761904762,0.0558748493729332,1784.71476190476,-9.08843537414966,1.79095238095238,0.128281860867639,7.85714285714286,2.29462548631557,158.857142857143
Al0.25CoCrCu0.75FeNiTi0.5,7,SS,FCC,1.279,0.0545924974389159,1765.30818181818,-7.28099173553719,1.79590909090909,0.127374147901837,8.0,2.33549683248457,158.0
Al0.5CoCrCu0.5FeNiTi0.5,7,SS,FCC+BCC,1.286,0.0596801745415941,1746.02181818182,-10.8429752066116,1.78272727272727,0.130877521445948,7.63636363636364,2.45959077426703,155.090909090909
